trace_source,case_name,t,window_zone,x__t,x__dt,x__fault_pu,x__grid_pu,x__fault_a_pu,x__fault_b_pu,x__fault_c_pu,x__obs_01,x__obs_02,x__obs_03,x__obs_04,x__obs_05,x__obs_06,x__obs_07,x__obs_08,x__obs_09,x__obs_10,x__obs_11,x__obs_12,x__obs_13,x__obs_14,x__obs_15,x__obs_16,x__obs_17,x__obs_18,x__obs_19,x__obs_20,x__obs_21,x__obs_22,x__obs_23,x__obs_24,x__lv_pu_inst,x__vdc_pu_inst,x__action_01,x__action_02,x__action_03,x__action_04,x__win_fault,x__win_prefault,x__win_recovery,x__win_tail,x__src_rule_action,next_lv_pu_inst,next_vdc_pu_inst,next_obs_01,next_obs_02,next_obs_03,next_obs_04,next_obs_05,next_obs_06,next_obs_07,next_obs_08,next_obs_09,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.118,recovery,0.118,0.0020000000000000018,0.825,0.825,0.825,1,1,0.998617992876712,1.38564094366465,0.0491298809167207,1.06176988191073,-0.0617698819107344,0.0013820071232879,0.12419097823053,0.280707296339479,0.0025339708836873,-0.153380887753227,-0.0004879452698515,-0.0138475309625003,0,1,0,1,1,0,0.732333333333464,0,0.964119954045974,1.44009739987426,-5.0,0.0323253493685893,1.0050969376056957,1.0617698819107337,0.0025964136258647,-0.153225623022592,-0.0004878658436715,-0.0138477442033211,False,False,True,False,True,1.0092840485956232,1.0590764829854888,0.999229183876158,1.39525720072347,0.0683741495124035,1.05907648298549,-0.0590764829854891,0.0007708161238424,0.102997021186525,0.290528656581905,0.0064354618079295,-0.135052339537911,-0.0004823925874256,-0.0140794999520715,0,1,0,1,1,0,0.749000000000136,0,0.964119954045974,1.44009739987426,3.73615854464782,-0.91975111380882
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.12,recovery,0.12,0.0020000000000000018,0.825,0.825,0.825,1,1,0.999229183876158,1.39525720072347,0.0683741495124035,1.05907648298549,-0.0590764829854891,0.0007708161238424,0.102997021186525,0.290528656581905,0.0064354618079295,-0.135052339537911,-0.0004823925874256,-0.0140794999520715,0,1,0,1,1,0,0.749000000000136,0,0.964119954045974,1.44009739987426,3.73615854464782,-0.91975111380882,1.0092840485956232,1.0590764829854888,0.0064071087402279,-0.135027691577903,-0.0004821228038095,-0.0140843611747166,False,False,True,False,True,1.0226670204523864,1.0631172864766525,1.00001940876782,1.33912401033048,0.0234165322614639,1.06311728647665,-0.0631172864766525,-1.94087678200283e-05,0.0854779681019007,0.313737793982873,0.0050381285302238,-0.113368085454738,-0.0004801930869218,-0.0150615441228015,0,1,0,1,1,0,0.765666666666808,0,0.964119954045974,1.44920576679986,5.0,0.568221251893375
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.122,recovery,0.122,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00001940876782,1.33912401033048,0.0234165322614639,1.06311728647665,-0.0631172864766525,-1.94087678200283e-05,0.0854779681019007,0.313737793982873,0.0050381285302238,-0.113368085454738,-0.0004801930869218,-0.0150615441228015,0,1,0,1,1,0,0.765666666666808,0,0.964119954045974,1.44920576679986,5.0,0.568221251893375,1.0226670204523864,1.0631172864766525,0.0049782621839291,-0.113130399542227,-0.0004803616428643,-0.0150750685306046,False,False,True,False,True,0.9871726705526233,1.0624800501563814,1.00248397216401,1.33411013615775,0.0270467595859944,1.06248005015638,-0.0624800501563816,-0.0024839721640117,0.117906351288307,0.309059309118273,-0.0080036043259462,-0.0913804839630788,-0.0004832441242227,-0.0157730932857658,0,1,0,1,1,0,0.782333333333479,0,0.964119954045974,1.44920576679986,-5.0,0.0555421074850404
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.124,recovery,0.124,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00248397216401,1.33411013615775,0.0270467595859944,1.06248005015638,-0.0624800501563816,-0.0024839721640117,0.117906351288307,0.309059309118273,-0.0080036043259462,-0.0913804839630788,-0.0004832441242227,-0.0157730932857658,0,1,0,1,1,0,0.782333333333479,0,0.964119954045974,1.44920576679986,-5.0,0.0555421074850404,0.9871726705526233,1.0624800501563814,-0.0080460218716897,-0.0913471063799372,-0.0004833131959754,-0.0157742980543367,False,False,True,False,True,1.01402236251057,1.0580438979352724,1.0003112846553,1.30892669337437,0.0112171151791737,1.05804389793527,-0.058043897935272,-0.0003112846552955,0.0984951170709408,0.303476239245412,-0.0017622148170384,-0.0820425326514595,-0.0004854574850793,-0.0157345712226381,0,1,0,1,1,0,0.799000000000145,0,0.964119954045974,1.44920576679986,-5.0,-0.367637624153039
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.126,recovery,0.126,0.0020000000000000018,0.825,0.825,0.825,1,1,1.0003112846553,1.30892669337437,0.0112171151791737,1.05804389793527,-0.058043897935272,-0.0003112846552955,0.0984951170709408,0.303476239245412,-0.0017622148170384,-0.0820425326514595,-0.0004854574850793,-0.0157345712226381,0,1,0,1,1,0,0.799000000000145,0,0.964119954045974,1.44920576679986,-5.0,-0.367637624153039,1.01402236251057,1.0580438979352724,-0.0017499608155515,-0.0817311627518508,-0.0004850584142452,-0.015731575026793,False,False,True,False,True,1.0067513944622222,1.06482404200663,1.00203579207072,1.29912742005408,0.0302151356233189,1.06482404200663,-0.0648240420066299,-0.0020357920707172,0.0947309560797925,0.304662598577483,-0.0068980246903177,-0.0767834614247448,-0.0004868672625836,-0.0158691294183324,0,1,0,1,1,0,0.815666666666805,0,0.964119954045974,1.44920576679986,-5.0,-1.22005490232335
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.128,recovery,0.128,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00203579207072,1.29912742005408,0.0302151356233189,1.06482404200663,-0.0648240420066299,-0.0020357920707172,0.0947309560797925,0.304662598577483,-0.0068980246903177,-0.0767834614247448,-0.0004868672625836,-0.0158691294183324,0,1,0,1,1,0,0.815666666666805,0,0.964119954045974,1.44920576679986,-5.0,-1.22005490232335,1.0067513944622222,1.06482404200663,-0.0069267588638775,-0.0768586610897374,-0.0004871323607411,-0.0158666825524834,False,False,True,False,True,1.0048648298063816,1.0626307815966063,1.0019534395229,1.36533243879092,0.0098833255189663,1.06263078159661,-0.0626307815966063,-0.0019534395229037,0.100899534691096,0.308028875233886,-0.0079085157491746,-0.07833090066436,-0.0004769331844273,-0.0157067696890117,0,1,0,1,1,0,0.832333333333466,0,0.964119954045974,1.44920576679986,1.77773087438648,0.523905093893662
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.13,recovery,0.13,0.0020000000000000018,0.825,0.825,0.825,1,1,1.0019534395229,1.36533243879092,0.0098833255189663,1.06263078159661,-0.0626307815966063,-0.0019534395229037,0.100899534691096,0.308028875233886,-0.0079085157491746,-0.07833090066436,-0.0004769331844273,-0.0157067696890117,0,1,0,1,1,0,0.832333333333466,0,0.964119954045974,1.44920576679986,1.77773087438648,0.523905093893662,1.0048648298063816,1.0626307815966063,-0.0079185672003828,-0.0780290164984992,-0.0004771162528174,-0.0157083899689054,False,False,True,False,True,0.9947148428989083,1.0575890622309776,0.996620591396446,1.34207383902676,0.011524896279996,1.05758906223098,-0.0575890622309769,0.0033794086035542,0.109640958902361,0.307926828712541,0.00293349660333,-0.0760970959528675,-0.000490522334322,-0.0158335728412634,0,1,0,1,1,0,0.849000000000126,0,0.964119954045974,1.44920576679986,-0.440056634959829,-1.2478497917261
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.132,recovery,0.132,0.0020000000000000018,0.825,0.825,0.825,1,1,0.996620591396446,1.34207383902676,0.011524896279996,1.05758906223098,-0.0575890622309769,0.0033794086035542,0.109640958902361,0.307926828712541,0.00293349660333,-0.0760970959528675,-0.000490522334322,-0.0158335728412634,0,1,0,1,1,0,0.849000000000126,0,0.964119954045974,1.44920576679986,-0.440056634959829,-1.2478497917261,0.9947148428989083,1.0575890622309776,0.0031173491451476,-0.0758339700646489,-0.000490025081276,-0.0158332058305114,False,False,True,False,True,1.0273305418836667,1.0620157516809987,1.00186392171022,1.32487589830588,0.0027616155554069,1.062015751681,-0.0620157516809989,-0.0018639217102216,0.0869020497756501,0.30009845951891,0.0054425765877587,-0.0817935450918783,-0.0004851486371625,-0.0154890283324792,0,1,0,1,1,0,0.865666666666786,0,0.964119954045974,1.44920576679986,0.0220125272136773,0.64393711276578
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.134,recovery,0.134,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00186392171022,1.32487589830588,0.0027616155554069,1.062015751681,-0.0620157516809989,-0.0018639217102216,0.0869020497756501,0.30009845951891,0.0054425765877587,-0.0817935450918783,-0.0004851486371625,-0.0154890283324792,0,1,0,1,1,0,0.865666666666786,0,0.964119954045974,1.44920576679986,0.0220125272136773,0.64393711276578,1.0273305418836667,1.0620157516809987,0.005260214090812,-0.0814953736633407,-0.0004851706021101,-0.0154866681140465,False,False,True,False,True,1.0127583624018262,1.0607092890593564,1.00392474372064,1.32951167835412,0.0054918072378908,1.06070928905936,-0.0607092890593557,-0.0039247437206382,0.0820590246290569,0.316324435343988,-0.010148023703338,-0.0745678534880785,-0.0004729887118252,-0.0156583901768133,0,1,0,1,1,0,0.882333333333446,0,0.964119954045974,1.44920576679986,2.69432307744832,1.41112168760826
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.136,recovery,0.136,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00392474372064,1.32951167835412,0.0054918072378908,1.06070928905936,-0.0607092890593557,-0.0039247437206382,0.0820590246290569,0.316324435343988,-0.010148023703338,-0.0745678534880785,-0.0004729887118252,-0.0156583901768133,0,1,0,1,1,0,0.882333333333446,0,0.964119954045974,1.44920576679986,2.69432307744832,1.41112168760826,1.0127583624018262,1.0607092890593564,-0.0102533351349439,-0.0743081755681546,-0.0004730469886042,-0.015666754440655,False,False,True,False,True,0.9774602115971063,1.0597894181570575,0.998647428705916,1.32357766515603,0.0405651630920125,1.05978941815706,-0.0597894181570577,0.0013525712940842,0.109926130231668,0.30377915444796,-0.0083927418631025,-0.0740011603875874,-0.0004882911277919,-0.016025505882961,0,1,0,1,1,0,0.899000000000106,0,0.964119954045974,1.44920576679986,-4.80326752408988,-0.600137095773778
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.138,recovery,0.138,0.0020000000000000018,0.825,0.825,0.825,1,1,0.998647428705916,1.32357766515603,0.0405651630920125,1.05978941815706,-0.0597894181570577,0.0013525712940842,0.109926130231668,0.30377915444796,-0.0083927418631025,-0.0740011603875874,-0.0004882911277919,-0.016025505882961,0,1,0,1,1,0,0.899000000000106,0,0.964119954045974,1.44920576679986,-4.80326752408988,-0.600137095773778,0.9774602115971063,1.0597894181570575,-0.0081865460925666,-0.0742577197948566,-0.0004880583813713,-0.0160189304360655,False,False,True,False,True,1.0208632848152028,1.0590058376317624,0.99957457331031,1.33804706745954,0.0193829109997251,1.05900583763176,-0.0590058376317621,0.00042542668969,0.0823586209383704,0.302488589941618,0.0064154415225183,-0.0854437492996112,-0.00048056907923,-0.0154390234838411,0,1,0,1,1,0,0.915666666666767,0,0.964119954045974,1.44920576679986,-0.593743652647971,-0.962395819674056
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.14,recovery,0.14,0.001999999999999974,0.825,0.825,0.825,1,1,0.99957457331031,1.33804706745954,0.0193829109997251,1.05900583763176,-0.0590058376317621,0.00042542668969,0.0823586209383704,0.302488589941618,0.0064154415225183,-0.0854437492996112,-0.00048056907923,-0.0154390234838411,0,1,0,1,1,0,0.915666666666767,0,0.964119954045974,1.44920576679986,-0.593743652647971,-0.962395819674056,1.0208632848152028,1.0590058376317624,0.0063653745590091,-0.0851109019833261,-0.0004803658036796,-0.0154386821917889,False,False,True,False,True,1.0047825889320725,1.0638258306201138,1.00276142943918,1.36462781694709,0.0266852867831308,1.06382583062011,-0.0638258306201143,-0.0027614294391842,0.0797195954372464,0.31252482626986,-0.004886761221292,-0.0799413264724953,-0.0004838867589646,-0.0159094834287458,0,1,0,1,1,0,0.932333333333427,0,0.964119954045974,1.44920576679986,-1.48602880963922,0.550033512178638
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.142,recovery,0.142,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00276142943918,1.36462781694709,0.0266852867831308,1.06382583062011,-0.0638258306201143,-0.0027614294391842,0.0797195954372464,0.31252482626986,-0.004886761221292,-0.0799413264724953,-0.0004838867589646,-0.0159094834287458,0,1,0,1,1,0,0.932333333333427,0,0.964119954045974,1.44920576679986,-1.48602880963922,0.550033512178638,1.0047825889320725,1.0638258306201138,-0.0049884073899103,-0.080046284246221,-0.0004841261904359,-0.0159114604219354,False,False,True,False,True,0.984413253189575,1.0623775034492737,1.00157509435765,1.34271101472847,0.0085774561229554,1.06237750344927,-0.0623775034492735,-0.0015750943576491,0.102128277759977,0.294147634684855,-0.0113557284312014,-0.0882321011780685,-0.0004855265532824,-0.0156042606963035,0,1,0,1,1,0,0.949000000000087,0,0.964119954045974,1.44920576679986,-5.0,0.418529160701064
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.144,recovery,0.144,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00157509435765,1.34271101472847,0.0085774561229554,1.06237750344927,-0.0623775034492735,-0.0015750943576491,0.102128277759977,0.294147634684855,-0.0113557284312014,-0.0882321011780685,-0.0004855265532824,-0.0156042606963035,0,1,0,1,1,0,0.949000000000087,0,0.964119954045974,1.44920576679986,-5.0,0.418529160701064,0.984413253189575,1.0623775034492737,-0.0112958571552987,-0.0878371883087821,-0.0004856041870058,-0.0155964264972739,False,False,True,False,True,1.0109589348554349,1.0575433358640938,0.999587465001384,1.33764622617141,0.0314731717020965,1.05754333586409,-0.0575433358640935,0.0004125349986158,0.0758927466537913,0.292581689862918,0.0001248922129208,-0.0863937341081288,-0.0004839059174584,-0.01500822885826,0,1,0,1,1,0,0.965666666666747,0,0.964119954045974,1.44920576679986,-5.0,-0.380866971947835
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.146,recovery,0.146,0.0020000000000000018,0.825,0.825,0.825,1,1,0.999587465001384,1.33764622617141,0.0314731717020965,1.05754333586409,-0.0575433358640935,0.0004125349986158,0.0758927466537913,0.292581689862918,0.0001248922129208,-0.0863937341081288,-0.0004839059174584,-0.01500822885826,0,1,0,1,1,0,0.965666666666747,0,0.964119954045974,1.44920576679986,-5.0,-0.380866971947835,1.0109589348554349,1.0575433358640938,0.000157841494342,-0.0865769644365376,-0.0004835266730639,-0.0150065842166933,False,False,True,False,True,1.012897692825251,1.065611243168155,1.00188302735634,1.3766539050812,0.0097604220288665,1.06561124316815,-0.0656112431681548,-0.0018830273563401,0.0656057691532677,0.303772790281236,-0.0046028543307421,-0.0786344065723181,-0.0004867485223323,-0.0155022335335605,0,1,0,1,1,0,0.982333333333407,0,0.964119954045974,1.44920576679986,3.6237731809996,0.379163163625629
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.148,recovery,0.148,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00188302735634,1.3766539050812,0.0097604220288665,1.06561124316815,-0.0656112431681548,-0.0018830273563401,0.0656057691532677,0.303772790281236,-0.0046028543307421,-0.0786344065723181,-0.0004867485223323,-0.0155022335335605,0,1,0,1,1,0,0.982333333333407,0,0.964119954045974,1.44920576679986,3.6237731809996,0.379163163625629,1.012897692825251,1.065611243168155,-0.004652571759757,-0.0783640055689792,-0.0004871430907701,-0.0155026873489277,False,False,True,False,True,1.0081335926380532,1.0617082069541626,1.00381637914196,1.36772858559209,0.0330728528519429,1.06170820695416,-0.0617082069541626,-0.0038163791419592,0.0716781515757919,0.311831655517321,-0.0121157989603753,-0.0786597022186341,-0.0004775389041929,-0.0157681726348096,0,1,0,1,1,0,0.999000000000068,0,0.964119954045974,1.44920576679986,1.76532021814024,-1.09336173014118
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.15,recovery,0.15,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00381637914196,1.36772858559209,0.0330728528519429,1.06170820695416,-0.0617082069541626,-0.0038163791419592,0.0716781515757919,0.311831655517321,-0.0121157989603753,-0.0786597022186341,-0.0004775389041929,-0.0157681726348096,0,1,0,1,1,0,0.999000000000068,0,0.964119954045974,1.44920576679986,1.76532021814024,-1.09336173014118,1.0081335926380532,1.0617082069541626,-0.0121880751667982,-0.0787923074207308,-0.0004776707414148,-0.0157713760696368,False,False,True,False,True,1.0063394078697825,1.0580468400706113,0.999212791601956,1.36512601159733,0.0087706005499667,1.05804684007061,-0.0580468400706107,0.0007872083980444,0.0747646133551809,0.292104851351934,-0.0054032459843797,-0.08489602395212,-0.0004884426749193,-0.0154935363417931,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-0.360984686015975,-1.43536302623115
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.152,recovery,0.152,0.0020000000000000018,0.825,0.825,0.825,1,1,0.999212791601956,1.36512601159733,0.0087706005499667,1.05804684007061,-0.0580468400706107,0.0007872083980444,0.0747646133551809,0.292104851351934,-0.0054032459843797,-0.08489602395212,-0.0004884426749193,-0.0154935363417931,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-0.360984686015975,-1.43536302623115,1.0063394078697825,1.0580468400706113,-0.0052728612111916,-0.0846166281418893,-0.0004880679734012,-0.0154839487798268,False,False,True,False,True,1.0055540754713672,1.063781147145371,1.00408104240435,1.3427926048042,0.0142138208482936,1.06378114714537,-0.0637811471453718,-0.0040810424043469,0.0610830168739685,0.292416076052375,-0.0086204185881172,-0.086416535012087,-0.0004874255855753,-0.015287353602079,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-5.0,-1.21359022633349
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.154,recovery,0.154,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00408104240435,1.3427926048042,0.0142138208482936,1.06378114714537,-0.0637811471453718,-0.0040810424043469,0.0610830168739685,0.292416076052375,-0.0086204185881172,-0.086416535012087,-0.0004874255855753,-0.015287353602079,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-5.0,-1.21359022633349,1.0055540754713672,1.063781147145371,-0.008756124848442,-0.0860656137543023,-0.0004876427622953,-0.0152820313657538,False,False,True,False,True,1.0158992018987585,1.0624119248145287,1.00495741142968,1.35716763485838,0.0233863681488175,1.06241192481453,-0.0624119248145281,-0.0049574114296813,0.0511181991601856,0.295464337004651,-0.0168736506549965,-0.0860427507329505,-0.0004771791863219,-0.0150591780878875,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,3.68894959300992,1.06631258695544
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.156,recovery,0.156,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00495741142968,1.35716763485838,0.0233863681488175,1.06241192481453,-0.0624119248145281,-0.0049574114296813,0.0511181991601856,0.295464337004651,-0.0168736506549965,-0.0860427507329505,-0.0004771791863219,-0.0150591780878875,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,3.68894959300992,1.06631258695544,1.0158992018987585,1.0624119248145287,-0.016954973021179,-0.0862804247259752,-0.0004774008744859,-0.0150588277363321,False,False,True,False,True,0.9851910975491595,1.0587024190645375,1.00067874473659,1.33354444442602,0.033643671601101,1.05870241906454,-0.0587024190645371,-0.0006787447365887,0.0722001859676197,0.304120356769226,-0.0151898869456773,-0.0791895326584916,-0.0004885251606449,-0.0154140912092743,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-2.8805220026864,-0.503445537600067
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.158,recovery,0.158,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00067874473659,1.33354444442602,0.033643671601101,1.05870241906454,-0.0587024190645371,-0.0006787447365887,0.0722001859676197,0.304120356769226,-0.0151898869456773,-0.0791895326584916,-0.0004885251606449,-0.0154140912092743,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-2.8805220026864,-0.503445537600067,0.9851910975491595,1.0587024190645375,-0.0150221415394605,-0.0792704650033307,-0.0004882295824472,-0.0154169612415472,False,False,True,False,True,1.0258086967870144,1.0623133490988739,1.00406062260022,1.38221770253935,0.0213059869939369,1.06231334909887,-0.0623133490988732,-0.0040606226002166,0.0436925529778177,0.287571438700158,-0.008903915205921,-0.0797554535485547,-0.0004811576648487,-0.0152634333339518,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,1.16081679191771,0.618284498500987
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.16,recovery,0.16,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00406062260022,1.38221770253935,0.0213059869939369,1.06231334909887,-0.0623133490988732,-0.0040606226002166,0.0436925529778177,0.287571438700158,-0.008903915205921,-0.0797554535485547,-0.0004811576648487,-0.0152634333339518,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,1.16081679191771,0.618284498500987,1.0258086967870144,1.0623133490988739,-0.009034630125498,-0.0802486762066107,-0.0004813262177964,-0.0152532336465581,False,False,True,False,True,1.0115519385639469,1.0613786057481986,1.00423401549447,1.33971017799746,0.0162524604210261,1.0613786057482,-0.0613786057481991,-0.0042340154944746,0.0385008264254077,0.303281646116582,-0.0167895418314687,-0.0763731769719227,-0.0004774920835189,-0.01521613513076,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,1.13980775917599,1.48959323324749
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.162,recovery,0.162,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00423401549447,1.33971017799746,0.0162524604210261,1.0613786057482,-0.0613786057481991,-0.0042340154944746,0.0385008264254077,0.303281646116582,-0.0167895418314687,-0.0763731769719227,-0.0004774920835189,-0.01521613513076,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,1.13980775917599,1.48959323324749,1.0115519385639469,1.0613786057481986,-0.0168261591348879,-0.0760983943386398,-0.0004776208864003,-0.0152209457830828,False,False,True,False,True,0.9856468415740048,1.0609628469608412,1.00204107492669,1.3408586467938,0.0097171462467549,1.06096284696084,-0.060962846960841,-0.0020410749266905,0.0689761520766453,0.312838887397647,-0.0190527550179904,-0.0721174549928793,-0.0004821837725476,-0.0159469876161598,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-5.0,-0.41805790941174
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.164,recovery,0.164,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00204107492669,1.3408586467938,0.0097171462467549,1.06096284696084,-0.060962846960841,-0.0020410749266905,0.0689761520766453,0.312838887397647,-0.0190527550179904,-0.0721174549928793,-0.0004821837725476,-0.0159469876161598,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-5.0,-0.41805790941174,0.9856468415740048,1.0609628469608412,-0.0189200597802296,-0.0718866935032441,-0.0004822132672924,-0.0159491627299067,False,False,True,False,True,1.0168934219889711,1.0573244581754226,1.000087017575,1.29731658180622,0.0169107937330391,1.05732445817542,-0.0573244581754222,-8.70175749967395e-05,0.0531328531200696,0.29576704816962,-0.0035614892802705,-0.0809275011769887,-0.0004841172667152,-0.0154496421492563,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-5.0,-0.430913500255814
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.166,recovery,0.166,0.0020000000000000018,0.825,0.825,0.825,1,1,1.000087017575,1.29731658180622,0.0169107937330391,1.05732445817542,-0.0573244581754222,-8.70175749967395e-05,0.0531328531200696,0.29576704816962,-0.0035614892802705,-0.0809275011769887,-0.0004841172667152,-0.0154496421492563,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,-5.0,-0.430913500255814,1.0168934219889711,1.0573244581754226,-0.0035113261823358,-0.0806528454433975,-0.0004837620404448,-0.0154444740589829,False,False,True,False,True,1.016906490382488,1.064273857543325,1.00408680364064,1.38281318625414,0.0201979902358291,1.06427385754333,-0.0642738575433255,-0.004086803640638,0.0400050386912891,0.297480113672224,-0.0108576924718186,-0.0790192699494288,-0.0004865322945342,-0.0153833157657965,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,4.75002692301341,0.562313568111872
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d060ms_20260804_152620.csv,lvrt_060ms_0.825pu,0.168,recovery,0.168,0.0020000000000000018,0.825,0.825,0.825,1,1,1.00408680364064,1.38281318625414,0.0201979902358291,1.06427385754333,-0.0642738575433255,-0.004086803640638,0.0400050386912891,0.297480113672224,-0.0108576924718186,-0.0790192699494288,-0.0004865322945342,-0.0153833157657965,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,4.75002692301341,0.562313568111872,1.016906490382488,1.064273857543325,-0.0109641238729265,-0.0791405339385442,-0.0004868447158535,-0.0153819659357545,False,False,True,False,True,0.9895773245415652,1.0617371515681413,1.00473977043959,1.36017766391246,0.0305599527888695,1.06173715156814,-0.0617371515681406,-0.0047397704395917,0.0556488168041224,0.291518325641916,-0.0204375329988305,-0.0774200207375138,-0.0004846961317015,-0.0150433003022045,0,1,0,1,1,0,1.0,0,0.964119954045974,1.44920576679986,0.173941560015267,0.0515659607991381
