validator_schema,model,topology,scenario_type,case_name,mode,guard_enable,grid_V,fault_pu,fault_a_pu,fault_b_pu,fault_c_pu,fault_start_s,fault_clear_s,fault_duration_s,fault_settle_s,lv_metric_source,stop_time_s,lv_mean,lv_a,lv_b,lv_c,lv_unbalance,lv_recovery_mean,lv_peak,lv_min,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,fault_lv_band_violation_mean_pu,fault_lv_band_violation_duration_s,fault_lv_band_pass,recovery_lv_min,recovery_lv_max,vdc_mean,vdc_min,vdc_max,action_max_abs,cmd_action_max_abs,bridge_modulation_abs_max,cmd_m_reg_d_mean,cmd_m_reg_q_mean,cmd_m_energy_d_mean,cmd_m_energy_q_mean,hpt_sac_enable_cmd,hpt_sac_energy_enable_cmd,hpt_sac_policy_mode_cmd,hpt_sac_actor_select_mode_cmd,cmd_m_reg_d_fault_mean,cmd_m_reg_q_fault_mean,cmd_m_energy_d_fault_mean,cmd_m_energy_q_fault_mean,cmd_m_reg_d_recovery_mean,cmd_m_reg_q_recovery_mean,cmd_m_energy_d_recovery_mean,cmd_m_energy_q_recovery_mean,action_fault_sample_count,action_fault_cmd_cols,action_recovery_sample_count,action_recovery_cmd_cols,meas_reg_d_mean,meas_reg_q_mean,meas_energy_d_mean,meas_energy_q_mean,meas_reg_d_fault_mean,meas_reg_q_fault_mean,meas_energy_d_fault_mean,meas_energy_q_fault_mean,meas_reg_d_recovery_mean,meas_reg_q_recovery_mean,meas_energy_d_recovery_mean,meas_energy_q_recovery_mean,reg_d_mean,reg_q_mean,energy_d_mean,energy_q_mean,obs_vpu_mean,obs_vpos_mean,obs_vdcpu_mean,obs_verr_mean,obs_fault_flag_mean,obs_recovery_flag_mean,obs_vpu_pre_mean,obs_vpos_pre_mean,obs_vneg_pre_mean,obs_vdcpu_pre_mean,obs_fault_flag_pre_mean,obs_recovery_flag_pre_mean,obs_vpu_fault_mean,obs_vpos_fault_mean,obs_vneg_fault_mean,obs_vdcpu_fault_mean,obs_fault_flag_fault_mean,obs_recovery_flag_fault_mean,obs_vpu_recovery_mean,obs_vpos_recovery_mean,obs_vneg_recovery_mean,obs_vdcpu_recovery_mean,obs_fault_flag_recovery_mean,obs_recovery_flag_recovery_mean,gbt_category,pcc_assessment_signal,pcc_fault_voltage_min_pu,pcc_fault_voltage_max_pu,pcc_envelope_violation_max_pu,pcc_envelope_violation_mean_pu,pcc_envelope_violation_duration_s,pcc_envelope_margin_min_pu,pcc_envelope_pass,scenario_valid,scenario_valid_reason,gbt_voltage_margin_min,gbt_voltage_envelope_pass,envelope_violation_max_pu,envelope_violation_mean_pu,envelope_violation_duration_s,envelope_margin_min_pu,envelope_pass,load_quality_violation_max_pu,load_quality_violation_duration_s,load_quality_pass,recovery_violation_max_pu,recovery_violation_mean_pu,recovery_violation_duration_s,recovery_envelope_pass,timestep_envelope_pass,gbt_recover_cover_s,gbt_recover_evaluated,gbt_recover_final_dev,gbt_recover_pass,gbt_vdc_pu_min,gbt_vdc_pu_max,gbt_vdc_survive_pass,gbt_action_limit_pass,grid_vpos_pu_min,grid_vpos_pu_mean,source_vpos_seq_pre_pu,source_vneg_seq_pre_pu,source_va_pre_pu,source_vb_pre_pu,source_vc_pre_pu,source_vabc_unbalance_pre_pu,source_vpos_seq_fault_pu,source_vneg_seq_fault_pu,source_va_fault_pu,source_vb_fault_pu,source_vc_fault_pu,source_vabc_unbalance_fault_pu,source_vpos_seq_recovery_pu,source_vneg_seq_recovery_pu,source_va_recovery_pu,source_vb_recovery_pu,source_vc_recovery_pu,source_vabc_unbalance_recovery_pu,grid_vpos_seq_pre_pu,grid_vneg_seq_pre_pu,grid_va_pre_pu,grid_vb_pre_pu,grid_vc_pre_pu,grid_vabc_unbalance_pre_pu,grid_vpos_seq_fault_pu,grid_vneg_seq_fault_pu,grid_va_fault_pu,grid_vb_fault_pu,grid_vc_fault_pu,grid_vabc_unbalance_fault_pu,grid_vpos_seq_recovery_pu,grid_vneg_seq_recovery_pu,grid_va_recovery_pu,grid_vb_recovery_pu,grid_vc_recovery_pu,grid_vabc_unbalance_recovery_pu,grid_id_mean_pu,grid_iq_mean_pu,grid_iq_ref_mean_pu,grid_iq_shortfall_max_pu,grid_iq_met_fraction,grid_iq_wrong_sign,grid_current_limit_pu,grid_current_eval_start_s,grid_current_peak_global_pu,grid_current_peak_fault_pu,grid_current_peak_recovery_pu,grid_current_peak_pu,grid_idq_peak_pu,gbt_reactive_evaluated,gbt_reactive_response_ms,gbt_reactive_response_pass,gbt_grid_current_limit_pass,voltage_survival_current_gate,gbt_reactive_status,gbt_reactive_pass,gbt_limit_status,gbt_certifiable,remained_connected_evaluated,remained_connected,remained_connected_evidence,simulation_completed,equipment_safety_pass,active_power_recovery_evaluated,active_power_recovery_pass,l1_load_voltage_survival_pass,l1_reason,l2_grid_code_ride_through_pass,l2_reason,l3_full_frt_pass,l3_reason,voltage_survival_pass,voltage_survival_reason,full_frt_pass,full_frt_reason,within_window,window_reason,control_score
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_240ms_0p825pu,conventional_dq,0,NaN,0.825,0.825,1,1,0.08,0.32,0.24,0,controller_filtered_lv_pu,0.445,204.020088120738,NaN,NaN,NaN,NaN,206.879731987904,210.205629307288,198.562620790683,198.562620790683,209.836654736553,0,0,0,1,206.111143422313,207.585180778681,850.474211482463,799.726215904551,977.392340013721,0.95,0.552642064462243,0.95,0.004875497212651,0.0538940020740396,0,0,1,1,0,0,0.0606267298570158,0.0295739265623521,0,0,0.00193888592530122,0.0553228131642906,0,0,12001,22251,5000,22251,0.00237239972354329,-0.0526466136312931,0.950000000000028,0.950000000000028,0.0625577346904612,-0.0334554376258698,0.949999999999972,0.949999999999972,-0.000120604435569819,-0.0546338541533727,0.950000000000022,0.950000000000022,0.00237239972354329,-0.0526466136312931,0.950000000000028,0.950000000000028,0.999163530544426,1.01963520911249,1.06309276435308,0.000836469455573551,0.22079089275015,0.759586578789694,0.993279654463447,1.05229816171143,0.0428511711429307,1.17505828101753,0.1575,0,0.98560222872233,0.971508416211356,0.0559448380399443,1.06322874842501,0.664194650445796,0.333388884259645,0.999559854742811,1.02286629864617,0.0231796180813802,1.06326573447894,0.15,0.8238,LVRT,pcc_phase_a_rms_pu,0.755469209985054,0.847957029745719,0,0,0,0.555469209985054,1,1,pass,0.555469209985054,1,0,0,0,-0,1,0,0,1,0,0,0,1,1,0.125,1,0,1,0.999657769880689,1.22174042501715,1,1,0.712929142427852,0.855798116359725,1,0.0034057024775411,0.998307580374142,1.00101874982413,1.00067149328242,0.00271116944998832,0.94171811737791,0.0591684637966236,0.824636097533005,1.0005591172447,0.999881716071185,0.175923019711694,1,0.00345981911536144,0.999039190864572,1.00172477613037,0.999233790463084,0.00268558526579687,0.802075198023551,0.00577538532842072,0.811748833724809,0.801564408207111,0.805722153111556,0.0101844255176974,0.854849915474783,0.04271504401685,0.76450878081379,0.90463046457872,0.901070420903383,0.14012168376493,0.901001746370645,0.00247704560662338,0.901996207539607,0.898965613327864,0.904236248413132,0.00527063508526842,1.131396752173,-0.135116154197561,0.0752090446836301,0.297963053059823,0,1,1.5,0.1,1.53996192003819,1.26020606155236,1.16015029919999,1.26020606155236,1.55159884727981,1,Inf,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.260;grid_current_global_peak_pu=1.540;action_max=0.553,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,1,,0,connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,12.5385581006647
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_240ms_0p825pu,fixed_action,0,NaN,0.825,0.825,1,1,0.08,0.32,0.24,0,controller_filtered_lv_pu,0.445,214.566448930322,NaN,NaN,NaN,NaN,224.841252909908,225.887451924232,199.062387713103,199.062387713103,223.488945608009,0,0,0,1,223.994150950523,225.887451924232,737.945251698588,665.852667702325,910.34505522358,0.95,0.172,0.95,0.172000000000001,0,0.0219999999999992,0.00199999999999991,1,1,-1,0,0.172000000000012,0,0.0219999999999991,0.00199999999999985,0.171999999999998,0,0.0219999999999994,0.00199999999999996,12001,22251,5000,22251,0.146806257141186,-0.089620794186377,0.948329190475057,0.950000000000028,0.149125592271388,-0.0799567872917904,0.939389594392587,0.949999999999972,0.146774424519104,-0.0896730236024234,0.949536099355604,0.950000000000022,0.146806257141186,-0.089620794186377,0.948329190475057,0.950000000000028,1.0792887280908,1.12912544267205,0.922431564623235,-0.0792887280908035,0.012432594367885,0.985020970641103,0.990390089120678,1.00846394616476,0.0274335465943084,1.1076994678671,0.1325,0,1.03059201055406,1.05570635373114,0.0547413070436162,0.999462697748279,0.331389050912424,0.666944421298225,1.08575952088223,1.1348254841346,0.0210160751335339,0.929538935000192,0.0048,0.995,LVRT,pcc_phase_a_rms_pu,0.692233512911791,0.842147492662802,0,0,0,0.492233512911791,1,1,pass,0.492233512911791,1,0.0212437291025689,0.0163714102197182,0.0899999999999963,-0.0212437291025689,0,0.0212437291025689,0.0899999999999963,0,0.0212437291025689,0.0163714102197182,0.0899999999999963,0,0,0.125,1,0.0212437291025689,0,0.832315834627906,1.13793131902948,1,1,0.680563879844958,0.844876613892725,1,0.00365393755160626,0.998273639644055,1.00138299413648,1.00034086162971,0.00310935449242566,0.941709064203681,0.0590233941208605,0.824700143987554,0.999805637835367,1.00055758360758,0.17585743962003,1,0.00264794557452178,0.998681845741858,1.00054339882441,1.00077343992261,0.00209159418075259,0.792055137072675,0.0056821861556414,0.797045822979999,0.794280994272147,0.78822075143155,0.00882507154844855,0.842795858766441,0.041794106230705,0.754531161978362,0.890071588395667,0.89117812483822,0.136646962859858,0.907120132149774,0.00267823065271138,0.905417889099331,0.907421547946648,0.910072203295613,0.00465431419628208,1.08733897569631,-0.126218752888222,0.0632969486038608,0.275404149107144,0.00233281493001555,1,1.5,0.1,1.52809077634715,1.45016820913887,1.08755695602713,1.45016820913887,1.53562363741265,1,205.32,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.450;grid_current_global_peak_pu=1.528;action_max=0.172,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,0,timestep_recovery_envelope,0,l1_load_voltage_survival;connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope,118.851861855474
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_240ms_0p825pu,trajectory_action,0,NaN,0.825,0.825,1,1,0.08,0.32,0.24,0,controller_filtered_lv_pu,0.445,212.041058837748,NaN,NaN,NaN,NaN,222.305440616757,224.098568942346,198.546619484513,198.546619484513,221.565346167543,0,0,0,1,218.833541480877,224.098568942346,748.957592628972,668.997966354828,943.271599124055,0.95,0.141943991184235,0.95,0.125003237257181,0.0392135154208143,0.022635611750681,0.00222035330023288,1,1,-2,0,0.128815224941309,0.0402666588900795,0.0224260821530009,0.00195676785649364,0.125734654533863,0.0391023598194122,0.0227720394253731,0.00225439989566803,12001,22251,5000,22251,0.0867420819550447,-0.0978291357930462,0.942944274454059,0.950000000000028,0.093952629903618,-0.093121444668379,0.925745382809603,0.949999999999972,0.0868476157732443,-0.0989741674061026,0.943878091943865,0.950000000000022,0.0867420819550447,-0.0978291357930462,0.942944274454059,0.950000000000028,1.06428899879787,1.0962093773957,0.936196990786216,-0.0642889987978716,0.0651587777112043,0.932594367884961,0.961193249531847,1.01797672780682,0.0345517039197175,1.13944360992064,0.1475,0,1.01920672161602,1.03142626513851,0.0554017262087381,0.971916445206025,0.330389134238813,0.667027747687693,1.07142926169727,1.10222766300875,0.030183785969029,0.945949129401263,0.0148,0.985,LVRT,pcc_phase_a_rms_pu,0.710891073232557,0.840176537707891,0,0,0,0.510891073232557,1,1,pass,0.510891073232557,1,0.0126017823301748,0.00467002136594775,0.074539999999997,-0.0126017823301748,0,0.0126017823301748,0.074539999999997,0,0.0126017823301748,0.00467002136594775,0.074539999999997,0,0,0.125,1,0.0126017823301748,0,0.836247457943535,1.17908949890507,1,1,0.685256663890621,0.849990264508852,1,0.00244405716197937,0.998780081806125,1.00068164778516,1.00053714972175,0.00190156597903665,0.941645178195566,0.0579973672224331,0.82515195851169,0.999389234146761,1.00042627937997,0.175274320868278,1,0.00138477236330049,0.99993215774681,0.999437022638278,1.0006304601019,0.00119343746362472,0.799982751038523,0.00298163812251511,0.804272803875375,0.800787026687105,0.79877852261507,0.0054942812603046,0.848199187887289,0.0417381115835541,0.759169799259847,0.895106697793742,0.896738955079734,0.137569155819887,0.907447490922246,0.00105407531999027,0.909231505285536,0.907092161520923,0.908409746235688,0.00213934376461322,1.02054725990262,-0.0898766880945356,0.0630471517401083,0.216760292376589,0.0218579234972678,1,1.5,0.1,1.4705661833271,1.35856969322658,1.06882940446038,1.35856969322658,1.47280946277318,1,84.86,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.359;grid_current_global_peak_pu=1.471;action_max=0.142,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,0,timestep_recovery_envelope,0,l1_load_voltage_survival;connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope,114.994968176112
