validator_schema,model,topology,scenario_type,case_name,mode,guard_enable,grid_V,fault_pu,fault_a_pu,fault_b_pu,fault_c_pu,fault_start_s,fault_clear_s,fault_duration_s,fault_settle_s,lv_metric_source,stop_time_s,lv_mean,lv_a,lv_b,lv_c,lv_unbalance,lv_recovery_mean,lv_peak,lv_min,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,fault_lv_band_violation_mean_pu,fault_lv_band_violation_duration_s,fault_lv_band_pass,recovery_lv_min,recovery_lv_max,vdc_mean,vdc_min,vdc_max,action_max_abs,cmd_action_max_abs,bridge_modulation_abs_max,cmd_m_reg_d_mean,cmd_m_reg_q_mean,cmd_m_energy_d_mean,cmd_m_energy_q_mean,hpt_sac_enable_cmd,hpt_sac_energy_enable_cmd,hpt_sac_policy_mode_cmd,hpt_sac_actor_select_mode_cmd,cmd_m_reg_d_fault_mean,cmd_m_reg_q_fault_mean,cmd_m_energy_d_fault_mean,cmd_m_energy_q_fault_mean,cmd_m_reg_d_recovery_mean,cmd_m_reg_q_recovery_mean,cmd_m_energy_d_recovery_mean,cmd_m_energy_q_recovery_mean,action_fault_sample_count,action_fault_cmd_cols,action_recovery_sample_count,action_recovery_cmd_cols,meas_reg_d_mean,meas_reg_q_mean,meas_energy_d_mean,meas_energy_q_mean,meas_reg_d_fault_mean,meas_reg_q_fault_mean,meas_energy_d_fault_mean,meas_energy_q_fault_mean,meas_reg_d_recovery_mean,meas_reg_q_recovery_mean,meas_energy_d_recovery_mean,meas_energy_q_recovery_mean,reg_d_mean,reg_q_mean,energy_d_mean,energy_q_mean,obs_vpu_mean,obs_vpos_mean,obs_vdcpu_mean,obs_verr_mean,obs_fault_flag_mean,obs_recovery_flag_mean,obs_vpu_pre_mean,obs_vpos_pre_mean,obs_vneg_pre_mean,obs_vdcpu_pre_mean,obs_fault_flag_pre_mean,obs_recovery_flag_pre_mean,obs_vpu_fault_mean,obs_vpos_fault_mean,obs_vneg_fault_mean,obs_vdcpu_fault_mean,obs_fault_flag_fault_mean,obs_recovery_flag_fault_mean,obs_vpu_recovery_mean,obs_vpos_recovery_mean,obs_vneg_recovery_mean,obs_vdcpu_recovery_mean,obs_fault_flag_recovery_mean,obs_recovery_flag_recovery_mean,gbt_category,pcc_assessment_signal,pcc_fault_voltage_min_pu,pcc_fault_voltage_max_pu,pcc_envelope_violation_max_pu,pcc_envelope_violation_mean_pu,pcc_envelope_violation_duration_s,pcc_envelope_margin_min_pu,pcc_envelope_pass,scenario_valid,scenario_valid_reason,gbt_voltage_margin_min,gbt_voltage_envelope_pass,envelope_violation_max_pu,envelope_violation_mean_pu,envelope_violation_duration_s,envelope_margin_min_pu,envelope_pass,load_quality_violation_max_pu,load_quality_violation_duration_s,load_quality_pass,recovery_violation_max_pu,recovery_violation_mean_pu,recovery_violation_duration_s,recovery_envelope_pass,timestep_envelope_pass,gbt_recover_cover_s,gbt_recover_evaluated,gbt_recover_final_dev,gbt_recover_pass,gbt_vdc_pu_min,gbt_vdc_pu_max,gbt_vdc_survive_pass,gbt_action_limit_pass,grid_vpos_pu_min,grid_vpos_pu_mean,source_vpos_seq_pre_pu,source_vneg_seq_pre_pu,source_va_pre_pu,source_vb_pre_pu,source_vc_pre_pu,source_vabc_unbalance_pre_pu,source_vpos_seq_fault_pu,source_vneg_seq_fault_pu,source_va_fault_pu,source_vb_fault_pu,source_vc_fault_pu,source_vabc_unbalance_fault_pu,source_vpos_seq_recovery_pu,source_vneg_seq_recovery_pu,source_va_recovery_pu,source_vb_recovery_pu,source_vc_recovery_pu,source_vabc_unbalance_recovery_pu,grid_vpos_seq_pre_pu,grid_vneg_seq_pre_pu,grid_va_pre_pu,grid_vb_pre_pu,grid_vc_pre_pu,grid_vabc_unbalance_pre_pu,grid_vpos_seq_fault_pu,grid_vneg_seq_fault_pu,grid_va_fault_pu,grid_vb_fault_pu,grid_vc_fault_pu,grid_vabc_unbalance_fault_pu,grid_vpos_seq_recovery_pu,grid_vneg_seq_recovery_pu,grid_va_recovery_pu,grid_vb_recovery_pu,grid_vc_recovery_pu,grid_vabc_unbalance_recovery_pu,grid_id_mean_pu,grid_iq_mean_pu,grid_iq_ref_mean_pu,grid_iq_shortfall_max_pu,grid_iq_met_fraction,grid_iq_wrong_sign,grid_current_limit_pu,grid_current_eval_start_s,grid_current_peak_global_pu,grid_current_peak_fault_pu,grid_current_peak_recovery_pu,grid_current_peak_pu,grid_idq_peak_pu,gbt_reactive_evaluated,gbt_reactive_response_ms,gbt_reactive_response_pass,gbt_grid_current_limit_pass,voltage_survival_current_gate,gbt_reactive_status,gbt_reactive_pass,gbt_limit_status,gbt_certifiable,remained_connected_evaluated,remained_connected,remained_connected_evidence,simulation_completed,equipment_safety_pass,active_power_recovery_evaluated,active_power_recovery_pass,l1_load_voltage_survival_pass,l1_reason,l2_grid_code_ride_through_pass,l2_reason,l3_full_frt_pass,l3_reason,voltage_survival_pass,voltage_survival_reason,full_frt_pass,full_frt_reason,within_window,window_reason,control_score
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,sag_0p90,conventional_dq,0,NaN,0.9,0.9,0.9,0.9,0.035,0.095,0.06,0,instant_three_phase_rms,0.22,190.838120203764,NaN,NaN,NaN,NaN,190.881668626227,213.649123276244,176.296294873676,179.526875456705,200.453614607708,0,0,0,1,176.296294873676,212.530078149202,359.173272940665,237.628329501209,1049.33724417583,0.95,0.569999999999037,0.95,0.000803971620115955,0.00814720647748794,0.46304995291335,0.0335479174154257,1,1,0,0,0.503371778303246,-0.144387354583948,-0.0279858173536197,-0.0340260562254957,0.0174339245147508,0.0149329930310498,0.24817843906298,-0.00311087080840885,3001,11001,5000,11001,-0.000364355177760369,-0.00787825661423264,-0.226780775626819,-0.707812050508487,0.491320266496284,0.157638795473501,0.950000000000007,0.859104149912103,0.0146220703272106,-0.0160208090984123,0.122099099951922,-0.0491075157457038,-0.000364355177760369,-0.00787825661423264,-0.226780775626819,-0.707812050508487,0.9008814369345,1.17011382874792,0.448966591175831,0.0991185630655001,0,1,NaN,NaN,NaN,NaN,NaN,NaN,0.922269699202213,0.78071117266771,0.0399872574581578,1.07355895465217,1,0,0.935410484477684,1.18941187914821,0.0256564683220792,0.717953491662719,0,1,LVRT,pcc_min_line_rms_pu,0.537061219412641,0.627294117489899,0,0,0,0.337061219412641,1,1,pass,0.337061219412641,1,0.0783270779049468,0.0344832804366193,0.0526999999999979,-0.0783270779049468,0,0.0783270779049468,0.0526999999999979,0,0.0783270779049468,0.0344832804366193,0.0526999999999979,0,0,0.125,1,0.0783270779049468,0,0.297035411876511,1.31167155521979,0,1,0.461066681453186,0.556129679303522,NaN,NaN,NaN,NaN,NaN,NaN,0.555509685243224,0.00286970012543373,0.560645991055891,0.560999000514585,0.556811855458601,0.00418714505598384,0.849425075915865,0.00400147130802222,0.856514822358719,0.858030206810905,0.85305176413018,0.00497844268072482,NaN,NaN,NaN,NaN,NaN,NaN,0.555509685243224,0.00286970012543373,0.560645991055891,0.560999000514585,0.556811855458601,0.00418714505598384,0.849425075915865,0.00400147130802222,0.856514822358719,0.858030206810905,0.85305176413018,0.00497844268072482,1.732217413301,0.131871954260833,0.3,0.0481280457391666,0,0,1.5,0.055,1.8396016650549,1.83056925640562,1.55296346610171,1.83056925640562,1.85140494008589,1,Inf,0,0,1,reactive_shortfall,0,grid_current_eval_peak_pu=1.831;grid_current_global_peak_pu=1.840;action_max=0.570,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,0,0,0,0,timestep_recovery_envelope;dc_link_bounds;grid_current_limit,0,l1_load_voltage_survival;connection_status_not_evaluated;equipment_safety,0,l2_grid_code_ride_through;reactive_shortfall;active_power_recovery_not_evaluated,0,timestep_recovery_envelope;dc_link_bounds;grid_current_limit,0,l2_grid_code_ride_through;reactive_shortfall;active_power_recovery_not_evaluated,0,timestep_recovery_envelope;dc_link_bounds;grid_current_limit,174.632302462728
