validator_schema,model,topology,scenario_type,case_name,mode,guard_enable,grid_V,fault_pu,fault_a_pu,fault_b_pu,fault_c_pu,fault_start_s,fault_clear_s,fault_duration_s,fault_settle_s,lv_metric_source,stop_time_s,lv_mean,lv_a,lv_b,lv_c,lv_unbalance,lv_recovery_mean,lv_peak,lv_min,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,fault_lv_band_violation_mean_pu,fault_lv_band_violation_duration_s,fault_lv_band_pass,recovery_lv_min,recovery_lv_max,vdc_mean,vdc_min,vdc_max,action_max_abs,cmd_action_max_abs,bridge_modulation_abs_max,cmd_m_reg_d_mean,cmd_m_reg_q_mean,cmd_m_energy_d_mean,cmd_m_energy_q_mean,hpt_sac_enable_cmd,hpt_sac_energy_enable_cmd,hpt_sac_policy_mode_cmd,hpt_sac_actor_select_mode_cmd,cmd_m_reg_d_fault_mean,cmd_m_reg_q_fault_mean,cmd_m_energy_d_fault_mean,cmd_m_energy_q_fault_mean,cmd_m_reg_d_recovery_mean,cmd_m_reg_q_recovery_mean,cmd_m_energy_d_recovery_mean,cmd_m_energy_q_recovery_mean,action_fault_sample_count,action_fault_cmd_cols,action_recovery_sample_count,action_recovery_cmd_cols,meas_reg_d_mean,meas_reg_q_mean,meas_energy_d_mean,meas_energy_q_mean,meas_reg_d_fault_mean,meas_reg_q_fault_mean,meas_energy_d_fault_mean,meas_energy_q_fault_mean,meas_reg_d_recovery_mean,meas_reg_q_recovery_mean,meas_energy_d_recovery_mean,meas_energy_q_recovery_mean,reg_d_mean,reg_q_mean,energy_d_mean,energy_q_mean,obs_vpu_mean,obs_vpos_mean,obs_vdcpu_mean,obs_verr_mean,obs_fault_flag_mean,obs_recovery_flag_mean,obs_vpu_pre_mean,obs_vpos_pre_mean,obs_vneg_pre_mean,obs_vdcpu_pre_mean,obs_fault_flag_pre_mean,obs_recovery_flag_pre_mean,obs_vpu_fault_mean,obs_vpos_fault_mean,obs_vneg_fault_mean,obs_vdcpu_fault_mean,obs_fault_flag_fault_mean,obs_recovery_flag_fault_mean,obs_vpu_recovery_mean,obs_vpos_recovery_mean,obs_vneg_recovery_mean,obs_vdcpu_recovery_mean,obs_fault_flag_recovery_mean,obs_recovery_flag_recovery_mean,gbt_category,pcc_assessment_signal,pcc_fault_voltage_min_pu,pcc_fault_voltage_max_pu,pcc_envelope_violation_max_pu,pcc_envelope_violation_mean_pu,pcc_envelope_violation_duration_s,pcc_envelope_margin_min_pu,pcc_envelope_pass,scenario_valid,scenario_valid_reason,gbt_voltage_margin_min,gbt_voltage_envelope_pass,envelope_violation_max_pu,envelope_violation_mean_pu,envelope_violation_duration_s,envelope_margin_min_pu,envelope_pass,load_quality_violation_max_pu,load_quality_violation_duration_s,load_quality_pass,recovery_violation_max_pu,recovery_violation_mean_pu,recovery_violation_duration_s,recovery_envelope_pass,timestep_envelope_pass,gbt_recover_cover_s,gbt_recover_evaluated,gbt_recover_final_dev,gbt_recover_pass,gbt_vdc_pu_min,gbt_vdc_pu_max,gbt_vdc_survive_pass,gbt_action_limit_pass,grid_vpos_pu_min,grid_vpos_pu_mean,source_vpos_seq_pre_pu,source_vneg_seq_pre_pu,source_va_pre_pu,source_vb_pre_pu,source_vc_pre_pu,source_vabc_unbalance_pre_pu,source_vpos_seq_fault_pu,source_vneg_seq_fault_pu,source_va_fault_pu,source_vb_fault_pu,source_vc_fault_pu,source_vabc_unbalance_fault_pu,source_vpos_seq_recovery_pu,source_vneg_seq_recovery_pu,source_va_recovery_pu,source_vb_recovery_pu,source_vc_recovery_pu,source_vabc_unbalance_recovery_pu,grid_vpos_seq_pre_pu,grid_vneg_seq_pre_pu,grid_va_pre_pu,grid_vb_pre_pu,grid_vc_pre_pu,grid_vabc_unbalance_pre_pu,grid_vpos_seq_fault_pu,grid_vneg_seq_fault_pu,grid_va_fault_pu,grid_vb_fault_pu,grid_vc_fault_pu,grid_vabc_unbalance_fault_pu,grid_vpos_seq_recovery_pu,grid_vneg_seq_recovery_pu,grid_va_recovery_pu,grid_vb_recovery_pu,grid_vc_recovery_pu,grid_vabc_unbalance_recovery_pu,grid_id_mean_pu,grid_iq_mean_pu,grid_iq_ref_mean_pu,grid_iq_shortfall_max_pu,grid_iq_met_fraction,grid_iq_wrong_sign,grid_current_limit_pu,grid_current_eval_start_s,grid_current_peak_global_pu,grid_current_peak_fault_pu,grid_current_peak_recovery_pu,grid_current_peak_pu,grid_idq_peak_pu,gbt_reactive_evaluated,gbt_reactive_response_ms,gbt_reactive_response_pass,gbt_grid_current_limit_pass,voltage_survival_current_gate,gbt_reactive_status,gbt_reactive_pass,gbt_limit_status,gbt_certifiable,remained_connected_evaluated,remained_connected,remained_connected_evidence,simulation_completed,equipment_safety_pass,active_power_recovery_evaluated,active_power_recovery_pass,l1_load_voltage_survival_pass,l1_reason,l2_grid_code_ride_through_pass,l2_reason,l3_full_frt_pass,l3_reason,voltage_survival_pass,voltage_survival_reason,full_frt_pass,full_frt_reason,within_window,window_reason,control_score
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_200ms_0p875pu,conventional_dq,0,NaN,0.875,0.875,1,1,0.04,0.24,0.2,0,controller_filtered_lv_pu,0.365,201.629465666255,NaN,NaN,NaN,NaN,207.154178658706,208.283506173496,196.907494134643,196.907494134643,205.997123105687,0,0,0,1,206.126638253707,208.283506173496,850.07264839409,799.726215904551,942.930250368448,0.95,0.552642064462243,0.95,-0.000337451368502558,0.101842779185689,0,0,1,1,0,0,0.0843565528536124,0.0170750975401671,0,0,-0.000433463763494322,0.10194618614495,0,0,10001,18251,5000,18251,-0.0117221493882548,-0.0977403932237838,0.950000000000024,0.950000000000024,0.0802369131922247,-0.0195166141266084,0.950000000000003,0.950000000000003,-0.012028120257413,-0.0977551869576076,0.950000000000022,0.950000000000022,-0.0117221493882548,-0.0977403932237838,0.950000000000024,0.950000000000024,1.00024853781702,1.2433860892484,1.06259081049261,-0.000248537817018742,0.890065741417093,0.109934258582907,NaN,NaN,NaN,NaN,NaN,NaN,0.973788328858728,1.15465554742974,0.0488539584124802,1.0746924020638,0.308469153084692,0.691530846915308,1.00033615601313,1.24353104751441,0.0271261453326819,1.06255344897516,0.9246,0.0754,LVRT,pcc_phase_a_rms_pu,0.745966083417256,0.842174880843325,0,0,0,0.545966083417256,1,1,pass,0.545966083417256,1,0,0,0,-0,1,0,0,1,0,0,0,1,1,0.125,1,0,1,0.999657769880689,1.17866281296056,1,1,0.698851366423817,0.836840594254157,NaN,NaN,3.46382422494197e-16,1.22474487139159,1.22474487139159,1.22474487139159,0.95833032367294,0.0416006244537729,0.875031603608414,0.999749280609511,1.00021454588353,0.125182942275117,1,0.000940804465655176,0.999713640081618,0.999819917620417,1.0004662763753,0.000752636293685693,NaN,NaN,0.398513933170275,0.615663971367956,0.97406666876381,0.575552735593535,0.835531882510524,0.0288821675489855,0.773447268778532,0.871057782918327,0.868276912933592,0.0976105141397952,0.900104440847703,0.00145152824362185,0.902204806648796,0.899818242011447,0.900689013062106,0.00238656463734915,1.20777210290859,-0.0920427434535722,0.0841520864022514,0.265094341991936,0.0112893642305407,1,1.5,0.06,1.53177125265647,1.48078637728317,1.15675069108087,1.48078637728317,1.54144266335256,1,65.32,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.481;grid_current_global_peak_pu=1.532;action_max=0.553,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,1,,0,connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,11.7087162781675
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_200ms_0p875pu,fixed_action,0,NaN,0.875,0.875,1,1,0.04,0.24,0.2,0,controller_filtered_lv_pu,0.365,212.891544063853,NaN,NaN,NaN,NaN,223.853799671314,226.56674854475,195.7786375667,195.7786375667,225.508815962993,0,0,0,1,223.121533634666,224.815074411448,726.983113529647,702.494196865642,910.872472885832,0.95,0.172,0.95,0.171999999999997,0,0.0219999999999994,0.00199999999999994,1,1,-1,0,0.172000000000009,0,0.021999999999999,0.00199999999999987,0.171999999999998,0,0.0219999999999994,0.00199999999999996,10001,18251,5000,18251,0.14693380990999,-0.0894113514427956,0.949910851972227,0.950000000000024,0.153017120157074,-0.0617683865750524,0.946092558260138,0.950000000000003,0.146955042371536,-0.0893765594950799,0.949902365079979,0.950000000000022,0.14693380990999,-0.0894113514427956,0.949910851972227,0.950000000000024,1.08269716065422,1.20792771704491,0.90872889191206,-0.0826971606542161,0.934623813002191,0.0653761869978086,NaN,NaN,NaN,NaN,NaN,NaN,1.02058026880877,1.10740728521931,0.0450358170274494,1.060367938683,0.312268773122688,0.687631236876312,1.08226244164191,1.20769962312032,0.0221635774834263,0.908085769753714,0.9734,0.0266,LVRT,pcc_phase_a_rms_pu,0.703603789796589,0.868181986390402,0,0,0,0.503603789796589,1,1,pass,0.503603789796589,1,0.016063161407961,0.0116031866985391,0.0899999999999963,-0.016063161407961,0,0.016063161407961,0.0899999999999963,0,0.016063161407961,0.0116031866985391,0.0899999999999963,0,0,0.125,1,0.016063161407961,0,0.878117746082052,1.13859059110729,1,1,0.679392595466339,0.832032365907669,NaN,NaN,3.46382422494197e-16,1.22474487139159,1.22474487139159,1.22474487139159,0.958333221973565,0.0416706131816262,0.875001174903675,0.999666211267135,1.00033233505415,0.125331160150479,1,0.00272106026925278,0.998688161315925,1.00034033794381,1.00097011180648,0.0022819504905577,NaN,NaN,0.451860455947958,0.580732661526177,1.09570016618561,0.643839710237654,0.8301815246572,0.0300570075350729,0.768940435315638,0.865078061727658,0.865985014806169,0.0970445794905306,0.905751847606082,0.00134289890836908,0.905154922994967,0.90578783364742,0.907800421075709,0.00264549808074212,1.20410674326955,-0.128819670043119,0.0689909896492017,0.27048765855442,0.00520059435364042,1,1.5,0.06,1.5392884037741,1.52779494911152,1.07782550953824,1.52779494911152,1.5332810966272,1,66.24,0,0,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.528;grid_current_global_peak_pu=1.539;action_max=0.172,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,0,0,0,0,timestep_recovery_envelope;grid_current_limit,0,l1_load_voltage_survival;connection_status_not_evaluated;equipment_safety,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope;grid_current_limit,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope;grid_current_limit,119.489285563316
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_200ms_0p875pu,trajectory_action,0,NaN,0.875,0.875,1,1,0.04,0.24,0.2,0,controller_filtered_lv_pu,0.365,199.201177181818,NaN,NaN,NaN,NaN,202.790626661636,207.694046576635,183.010056417651,182.985084762794,207.694046576635,0,0,0,1,202.280943063832,203.579131212529,626.308972341033,612.773812813455,964.246905439153,0.95,0,0.95,0,0,0,0,1,1,-2,0,0,0,0,0,0,0,0,0,10001,18251,5000,18251,0,0,0.00783555625944782,0.950000000000024,0,0,0.664585184551294,0.950000000000003,0,0,0.0105284978747282,0.950000000000022,0,0,0.00783555625944782,0.950000000000024,0.981047009597541,1.20856284025582,0.78288621542629,0.0189529904024594,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0.954889516508391,1.16883144429481,0.0422145723836624,1.05381571593735,1,0,0.980602216180283,1.20809542117195,0.0138311495942735,0.782124280654241,1,0,LVRT,pcc_phase_a_rms_pu,0.764208347952011,0.870800195244354,0,0,0,0.564208347952011,1,1,pass,0.564208347952011,1,0,0,0,-0,1,0,0,1,0,0,0,1,1,0.125,1,0,1,0.765967266016819,1.20530863179894,1,1,0.755436944518726,0.87660823824746,NaN,NaN,3.46382422494197e-16,1.22474487139159,1.22474487139159,1.22474487139159,0.958274582732516,0.0403163203272912,0.875616664775907,0.999524375018362,0.999770477444733,0.124153812668826,1,0.00303494720442511,1.0009618325183,1.00053484708547,0.99850159219165,0.0024602403266464,NaN,NaN,0.390654928939514,0.641425007265461,1.03207993588554,0.641425006946021,0.874627188257021,0.0300941828144513,0.811444150042297,0.909243981075746,0.910049653441626,0.0986055033993289,0.905025913349462,0.000213386326735979,0.905008501494422,0.90538549489814,0.905182999154287,0.000376993403717309,0.996509508015438,-0.115917464731509,0.0250857201460022,0.177220717542073,0,1,1.5,0.06,1.39703197966725,1.34131260324611,0.878244949198734,1.34131260324611,1.3870214375004,1,Inf,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.341;grid_current_global_peak_pu=1.397;action_max=0.000,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,0,0,0,0,dc_link_bounds,0,l1_load_voltage_survival;connection_status_not_evaluated;equipment_safety,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,dc_link_bounds,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,dc_link_bounds,113.213086651647
