validator_schema,model,topology,scenario_type,case_name,mode,guard_enable,grid_V,fault_pu,fault_a_pu,fault_b_pu,fault_c_pu,fault_start_s,fault_clear_s,fault_duration_s,fault_settle_s,lv_metric_source,stop_time_s,lv_mean,lv_a,lv_b,lv_c,lv_unbalance,lv_recovery_mean,lv_peak,lv_min,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,fault_lv_band_violation_mean_pu,fault_lv_band_violation_duration_s,fault_lv_band_pass,recovery_lv_min,recovery_lv_max,vdc_mean,vdc_min,vdc_max,action_max_abs,cmd_action_max_abs,bridge_modulation_abs_max,cmd_m_reg_d_mean,cmd_m_reg_q_mean,cmd_m_energy_d_mean,cmd_m_energy_q_mean,hpt_sac_enable_cmd,hpt_sac_energy_enable_cmd,hpt_sac_policy_mode_cmd,hpt_sac_actor_select_mode_cmd,cmd_m_reg_d_fault_mean,cmd_m_reg_q_fault_mean,cmd_m_energy_d_fault_mean,cmd_m_energy_q_fault_mean,cmd_m_reg_d_recovery_mean,cmd_m_reg_q_recovery_mean,cmd_m_energy_d_recovery_mean,cmd_m_energy_q_recovery_mean,action_fault_sample_count,action_fault_cmd_cols,action_recovery_sample_count,action_recovery_cmd_cols,meas_reg_d_mean,meas_reg_q_mean,meas_energy_d_mean,meas_energy_q_mean,meas_reg_d_fault_mean,meas_reg_q_fault_mean,meas_energy_d_fault_mean,meas_energy_q_fault_mean,meas_reg_d_recovery_mean,meas_reg_q_recovery_mean,meas_energy_d_recovery_mean,meas_energy_q_recovery_mean,reg_d_mean,reg_q_mean,energy_d_mean,energy_q_mean,obs_vpu_mean,obs_vpos_mean,obs_vdcpu_mean,obs_verr_mean,obs_fault_flag_mean,obs_recovery_flag_mean,obs_vpu_pre_mean,obs_vpos_pre_mean,obs_vneg_pre_mean,obs_vdcpu_pre_mean,obs_fault_flag_pre_mean,obs_recovery_flag_pre_mean,obs_vpu_fault_mean,obs_vpos_fault_mean,obs_vneg_fault_mean,obs_vdcpu_fault_mean,obs_fault_flag_fault_mean,obs_recovery_flag_fault_mean,obs_vpu_recovery_mean,obs_vpos_recovery_mean,obs_vneg_recovery_mean,obs_vdcpu_recovery_mean,obs_fault_flag_recovery_mean,obs_recovery_flag_recovery_mean,gbt_category,pcc_assessment_signal,pcc_fault_voltage_min_pu,pcc_fault_voltage_max_pu,pcc_envelope_violation_max_pu,pcc_envelope_violation_mean_pu,pcc_envelope_violation_duration_s,pcc_envelope_margin_min_pu,pcc_envelope_pass,scenario_valid,scenario_valid_reason,gbt_voltage_margin_min,gbt_voltage_envelope_pass,envelope_violation_max_pu,envelope_violation_mean_pu,envelope_violation_duration_s,envelope_margin_min_pu,envelope_pass,load_quality_violation_max_pu,load_quality_violation_duration_s,load_quality_pass,recovery_violation_max_pu,recovery_violation_mean_pu,recovery_violation_duration_s,recovery_envelope_pass,timestep_envelope_pass,gbt_recover_cover_s,gbt_recover_evaluated,gbt_recover_final_dev,gbt_recover_pass,gbt_vdc_pu_min,gbt_vdc_pu_max,gbt_vdc_survive_pass,gbt_action_limit_pass,grid_vpos_pu_min,grid_vpos_pu_mean,source_vpos_seq_pre_pu,source_vneg_seq_pre_pu,source_va_pre_pu,source_vb_pre_pu,source_vc_pre_pu,source_vabc_unbalance_pre_pu,source_vpos_seq_fault_pu,source_vneg_seq_fault_pu,source_va_fault_pu,source_vb_fault_pu,source_vc_fault_pu,source_vabc_unbalance_fault_pu,source_vpos_seq_recovery_pu,source_vneg_seq_recovery_pu,source_va_recovery_pu,source_vb_recovery_pu,source_vc_recovery_pu,source_vabc_unbalance_recovery_pu,grid_vpos_seq_pre_pu,grid_vneg_seq_pre_pu,grid_va_pre_pu,grid_vb_pre_pu,grid_vc_pre_pu,grid_vabc_unbalance_pre_pu,grid_vpos_seq_fault_pu,grid_vneg_seq_fault_pu,grid_va_fault_pu,grid_vb_fault_pu,grid_vc_fault_pu,grid_vabc_unbalance_fault_pu,grid_vpos_seq_recovery_pu,grid_vneg_seq_recovery_pu,grid_va_recovery_pu,grid_vb_recovery_pu,grid_vc_recovery_pu,grid_vabc_unbalance_recovery_pu,grid_id_mean_pu,grid_iq_mean_pu,grid_iq_ref_mean_pu,grid_iq_shortfall_max_pu,grid_iq_met_fraction,grid_iq_wrong_sign,grid_current_limit_pu,grid_current_eval_start_s,grid_current_peak_global_pu,grid_current_peak_fault_pu,grid_current_peak_recovery_pu,grid_current_peak_pu,grid_idq_peak_pu,gbt_reactive_evaluated,gbt_reactive_response_ms,gbt_reactive_response_pass,gbt_grid_current_limit_pass,voltage_survival_current_gate,gbt_reactive_status,gbt_reactive_pass,gbt_limit_status,gbt_certifiable,remained_connected_evaluated,remained_connected,remained_connected_evidence,simulation_completed,equipment_safety_pass,active_power_recovery_evaluated,active_power_recovery_pass,l1_load_voltage_survival_pass,l1_reason,l2_grid_code_ride_through_pass,l2_reason,l3_full_frt_pass,l3_reason,voltage_survival_pass,voltage_survival_reason,full_frt_pass,full_frt_reason,within_window,window_reason,control_score
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_360ms_0p875pu,conventional_dq,0,NaN,0.875,0.875,1,1,0.08,0.44,0.36,0,controller_filtered_lv_pu,0.565,204.744111116016,NaN,NaN,NaN,NaN,206.808357017526,209.595732942791,200.313539586315,200.313539586315,209.595732942791,0,0,0,1,205.94743593917,207.744044247095,850.722657531149,799.726215904551,977.392340013721,0.95,0.552642064462243,0.95,0.0167091346818615,0.0621812676798821,0,0,1,1,0,0,0.0497620086314906,0.0524011948210585,0,0,0.00533259493763889,0.0625939211346743,0,0,18000,28251,5000,28251,0.0114434760456945,-0.0605919108518585,0.950000000000032,0.950000000000032,0.0471891008527746,-0.0536151430607761,0.949999999999921,0.949999999999921,0.000523794976650262,-0.0610893407746014,0.950000000000022,0.950000000000022,0.0114434760456945,-0.0605919108518585,0.950000000000032,0.950000000000032,0.997204837439869,1.00958716003452,1.06340332191394,0.00279516256013175,0.87081170363379,0.12918829636621,0.993279654463447,1.05229816171143,0.0428511711429307,1.17505828101753,0.1575,0,0.988984253151099,0.981843422040937,0.0430048266924543,1.06345190671978,0.775055555555556,0.222277777777778,0.999103449972828,1.01850272272317,0.0242439155751466,1.06379147011888,0.8312,0.1688,LVRT,pcc_phase_a_rms_pu,0.790602116871301,0.857681452558043,0,0,0,0.590602116871301,1,1,pass,0.590602116871301,1,0,0,0,-0,1,0,0,1,0,0,0,1,1,0.125,1,0,1,0.999657769880689,1.22174042501715,1,1,0.735928637724878,0.865113069317616,1,0.0034057024775411,0.998307580374142,1.00101874982413,1.00067149328242,0.00271116944998832,0.958322412292064,0.0414373571417421,0.875114682221998,1.00054317130241,0.999325379638106,0.125428489080411,1,0.00418514662301728,0.998873733682329,1.00208833361348,0.999034651949215,0.00321459993114843,0.802075198023551,0.00577538532842072,0.811748833724809,0.801564408207111,0.805722153111556,0.0101844255176974,0.864475245225263,0.0306527657291619,0.799455161745151,0.901049121611979,0.897285768057857,0.101593959866828,0.897230897978126,0.00159647188453714,0.896016828994599,0.898306003323182,0.899597685638057,0.00358085664345863,1.14353960789751,-0.118332572681447,0.0587929226301722,0.298556570117139,0.0010851871947911,1,1.5,0.1,1.53996192003819,1.25613637703288,1.16759206199479,1.25613637703288,1.55159884727981,1,267.58,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.256;grid_current_global_peak_pu=1.540;action_max=0.553,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,1,,0,connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,12.4317691779771
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_360ms_0p875pu,fixed_action,0,NaN,0.875,0.875,1,1,0.08,0.44,0.36,0,controller_filtered_lv_pu,0.565,217.158368298083,NaN,NaN,NaN,NaN,225.11746372054,225.934232158322,201.526579959848,201.526579959848,225.849379285614,0,0,0,1,224.570865476584,225.934232158322,741.992940214554,681.944836999775,910.34505522358,0.95,0.172,0.95,0.172000000000006,0,0.021999999999999,0.00199999999999988,1,1,-1,0,0.172000000000016,0,0.0220000000000013,0.00199999999999993,0.171999999999998,0,0.0219999999999994,0.00199999999999996,18000,28251,5000,28251,0.146642788261615,-0.0898881858208481,0.948660993910557,0.950000000000032,0.147320943875552,-0.0857200019967392,0.945770805554907,0.949999999999921,0.146636979548399,-0.0898976885398427,0.9495571711269,0.950000000000022,0.146642788261615,-0.0898881858208481,0.948660993910557,0.950000000000032,1.07646304995356,1.12419429205725,0.927491175268192,-0.0764630499535631,0.020410571024068,0.979353468617272,0.990390089120678,1.00846394616476,0.0274335465943084,1.1076994678671,0.1325,0,1.04488255529391,1.07824094469228,0.0410088185090608,0.973013822427596,0.171611111111111,0.827833333333333,1.08763644023566,1.13612673750244,0.0223130126588296,0.933671014295711,0.0346,0.965,LVRT,pcc_phase_a_rms_pu,0.728608707834742,0.861166424218119,0,0,0,0.528608707834742,1,1,pass,0.528608707834742,1,0.0214697205716015,0.0176383522352192,0.0900000000000276,-0.0214697205716015,0,0.0214697205716015,0.0900000000000276,0,0.0214697205716015,0.0176383522352192,0.0900000000000276,0,0,0.125,1,0.0214697205716015,0,0.852431046249719,1.13793131902948,1,1,0.703639330535971,0.862646541214031,1,0.00365393755160626,0.998273639644055,1.00138299413648,1.00034086162971,0.00310935449242566,0.958385934436341,0.0428779668835573,0.874447515308186,1.00047633786981,1.00015474844415,0.126028822561629,1,0.00237496990642551,0.998845992494622,1.00082116561318,1.0003317838288,0.00197517311855533,0.792055137072675,0.0056821861556414,0.797045822979999,0.794280994272147,0.78822075143155,0.00882507154844855,0.861058509730881,0.0294368173510953,0.798459753678804,0.895014961328395,0.895810480359249,0.0973507266804451,0.908099910011647,0.00296794294255343,0.90628104409049,0.908233602663231,0.911288977711673,0.00500793362118313,1.07989207215082,-0.108154489797547,0.0441945950205686,0.25923811810398,0,1,1.5,0.1,1.52809077634715,1.44230134186422,1.08751409438688,1.44230134186422,1.53562363741265,1,Inf,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.442;grid_current_global_peak_pu=1.528;action_max=0.172,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,0,timestep_recovery_envelope,0,l1_load_voltage_survival;connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope,118.780004996055
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_360ms_0p875pu,trajectory_action,0,NaN,0.875,0.875,1,1,0.08,0.44,0.36,0,controller_filtered_lv_pu,0.565,208.149309875127,NaN,NaN,NaN,NaN,214.934605070385,216.421437986286,196.131533915614,196.131533915614,216.421437986286,0,0,0,1,214.047624375843,215.684429502863,704.449653530603,651.502755852977,937.05357337707,0.95,0.0877988338470459,0.95,0.0776343566170837,0.0399153752954797,0.0219707550052879,0.00200900043052792,1,1,-2,0,0.0788677064544625,0.0400388846728537,0.0220401588910156,0.00206723914212651,0.0815081023454666,0.0399529913544655,0.0219397014021873,0.00238025422096252,18000,28251,5000,28251,0.0508305677605511,-0.0690601935262233,0.897994049914517,0.950000000000032,0.0608848329705566,-0.0598606808432449,0.873682913526801,0.949999999999921,0.048590568216603,-0.0766733034343415,0.91088997524013,0.950000000000022,0.0508305677605511,-0.0690601935262233,0.897994049914517,0.950000000000032,1.02678556349426,1.08632644377422,0.880562066913255,-0.0267855634942574,0.0552147239263804,0.943841434638981,0.958571291698884,1.01943189861395,0.0263288426482337,1.13911373973996,0.139166666666667,0,1.00248752984127,1.05211851934597,0.0398864195436161,0.937925694841415,0.445944444444444,0.551388888888889,1.03854372820154,1.09797907802895,0.019706156594907,0.885600104226856,0.0144,0.985,LVRT,pcc_phase_a_rms_pu,0.757795599777194,0.861683640912167,0,0,0,0.557795599777194,1,1,pass,0.557795599777194,1,0,0,0,-0,1,0,0,1,0,0,0,1,1,0.125,1,0,1,0.814378444816221,1.17131696672134,1,1,0.723728145680706,0.86947064350043,1,0.00249396374813956,0.9987556185492,1.00054226086622,1.00070095365055,0.00194533510134646,0.958351351585979,0.0420912480856705,0.874810796765731,0.999689778437244,1.00052624386728,0.125715447101551,1,0.00136241736976371,0.9993186482591,1.00035003798582,1.00033096560257,0.00103138972672017,0.800700064311511,0.00346490178305161,0.805283599077547,0.801412920602033,0.79915939074477,0.00612420833277655,0.868112035646557,0.0295771288432479,0.804455732998528,0.90144064309948,0.903091732650986,0.0986359996524583,0.906723735067942,0.00106707328370118,0.90828674167318,0.906306688012678,0.906764701496464,0.0019800536605012,0.972635360142557,-0.0569702090526214,0.0408774242122295,0.166049637047642,0.0845771144278607,1,1.5,0.1,1.4550337018179,1.32293262542621,0.989688597630442,1.32293262542621,1.45429290218091,1,176.82,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.323;grid_current_global_peak_pu=1.455;action_max=0.088,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,1,,0,connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,8.45876847100794
