validator_schema,model,topology,scenario_type,case_name,mode,guard_enable,grid_V,fault_pu,fault_a_pu,fault_b_pu,fault_c_pu,fault_start_s,fault_clear_s,fault_duration_s,fault_settle_s,lv_metric_source,stop_time_s,lv_mean,lv_a,lv_b,lv_c,lv_unbalance,lv_recovery_mean,lv_peak,lv_min,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,fault_lv_band_violation_mean_pu,fault_lv_band_violation_duration_s,fault_lv_band_pass,recovery_lv_min,recovery_lv_max,vdc_mean,vdc_min,vdc_max,action_max_abs,cmd_action_max_abs,bridge_modulation_abs_max,cmd_m_reg_d_mean,cmd_m_reg_q_mean,cmd_m_energy_d_mean,cmd_m_energy_q_mean,hpt_sac_enable_cmd,hpt_sac_energy_enable_cmd,hpt_sac_policy_mode_cmd,hpt_sac_actor_select_mode_cmd,cmd_m_reg_d_fault_mean,cmd_m_reg_q_fault_mean,cmd_m_energy_d_fault_mean,cmd_m_energy_q_fault_mean,cmd_m_reg_d_recovery_mean,cmd_m_reg_q_recovery_mean,cmd_m_energy_d_recovery_mean,cmd_m_energy_q_recovery_mean,action_fault_sample_count,action_fault_cmd_cols,action_recovery_sample_count,action_recovery_cmd_cols,meas_reg_d_mean,meas_reg_q_mean,meas_energy_d_mean,meas_energy_q_mean,meas_reg_d_fault_mean,meas_reg_q_fault_mean,meas_energy_d_fault_mean,meas_energy_q_fault_mean,meas_reg_d_recovery_mean,meas_reg_q_recovery_mean,meas_energy_d_recovery_mean,meas_energy_q_recovery_mean,reg_d_mean,reg_q_mean,energy_d_mean,energy_q_mean,obs_vpu_mean,obs_vpos_mean,obs_vdcpu_mean,obs_verr_mean,obs_fault_flag_mean,obs_recovery_flag_mean,obs_vpu_pre_mean,obs_vpos_pre_mean,obs_vneg_pre_mean,obs_vdcpu_pre_mean,obs_fault_flag_pre_mean,obs_recovery_flag_pre_mean,obs_vpu_fault_mean,obs_vpos_fault_mean,obs_vneg_fault_mean,obs_vdcpu_fault_mean,obs_fault_flag_fault_mean,obs_recovery_flag_fault_mean,obs_vpu_recovery_mean,obs_vpos_recovery_mean,obs_vneg_recovery_mean,obs_vdcpu_recovery_mean,obs_fault_flag_recovery_mean,obs_recovery_flag_recovery_mean,gbt_category,pcc_assessment_signal,pcc_fault_voltage_min_pu,pcc_fault_voltage_max_pu,pcc_envelope_violation_max_pu,pcc_envelope_violation_mean_pu,pcc_envelope_violation_duration_s,pcc_envelope_margin_min_pu,pcc_envelope_pass,scenario_valid,scenario_valid_reason,gbt_voltage_margin_min,gbt_voltage_envelope_pass,envelope_violation_max_pu,envelope_violation_mean_pu,envelope_violation_duration_s,envelope_margin_min_pu,envelope_pass,load_quality_violation_max_pu,load_quality_violation_duration_s,load_quality_pass,recovery_violation_max_pu,recovery_violation_mean_pu,recovery_violation_duration_s,recovery_envelope_pass,timestep_envelope_pass,gbt_recover_cover_s,gbt_recover_evaluated,gbt_recover_final_dev,gbt_recover_pass,gbt_vdc_pu_min,gbt_vdc_pu_max,gbt_vdc_survive_pass,gbt_action_limit_pass,grid_vpos_pu_min,grid_vpos_pu_mean,source_vpos_seq_pre_pu,source_vneg_seq_pre_pu,source_va_pre_pu,source_vb_pre_pu,source_vc_pre_pu,source_vabc_unbalance_pre_pu,source_vpos_seq_fault_pu,source_vneg_seq_fault_pu,source_va_fault_pu,source_vb_fault_pu,source_vc_fault_pu,source_vabc_unbalance_fault_pu,source_vpos_seq_recovery_pu,source_vneg_seq_recovery_pu,source_va_recovery_pu,source_vb_recovery_pu,source_vc_recovery_pu,source_vabc_unbalance_recovery_pu,grid_vpos_seq_pre_pu,grid_vneg_seq_pre_pu,grid_va_pre_pu,grid_vb_pre_pu,grid_vc_pre_pu,grid_vabc_unbalance_pre_pu,grid_vpos_seq_fault_pu,grid_vneg_seq_fault_pu,grid_va_fault_pu,grid_vb_fault_pu,grid_vc_fault_pu,grid_vabc_unbalance_fault_pu,grid_vpos_seq_recovery_pu,grid_vneg_seq_recovery_pu,grid_va_recovery_pu,grid_vb_recovery_pu,grid_vc_recovery_pu,grid_vabc_unbalance_recovery_pu,grid_id_mean_pu,grid_iq_mean_pu,grid_iq_ref_mean_pu,grid_iq_shortfall_max_pu,grid_iq_met_fraction,grid_iq_wrong_sign,grid_current_limit_pu,grid_current_eval_start_s,grid_current_peak_global_pu,grid_current_peak_fault_pu,grid_current_peak_recovery_pu,grid_current_peak_pu,grid_idq_peak_pu,gbt_reactive_evaluated,gbt_reactive_response_ms,gbt_reactive_response_pass,gbt_grid_current_limit_pass,voltage_survival_current_gate,gbt_reactive_status,gbt_reactive_pass,gbt_limit_status,gbt_certifiable,remained_connected_evaluated,remained_connected,remained_connected_evidence,simulation_completed,equipment_safety_pass,active_power_recovery_evaluated,active_power_recovery_pass,l1_load_voltage_survival_pass,l1_reason,l2_grid_code_ride_through_pass,l2_reason,l3_full_frt_pass,l3_reason,voltage_survival_pass,voltage_survival_reason,full_frt_pass,full_frt_reason,within_window,window_reason,control_score
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,sag_0p90,conventional_dq,0,NaN,0.9,0.9,0.9,0.9,0.035,0.095,0.06,0,instant_three_phase_rms,0.22,191.756061835343,NaN,NaN,NaN,NaN,201.382731804197,210.177807691244,183.838235584372,183.838235584372,202.175211735238,0,0,0,1,189.650111077277,210.177807691244,905.525246833725,779.342868933914,1026.22037915623,0.95,0.594139828426521,0.95,0.0728951968894653,0.0784941035518898,-0.0240546896320603,-0.0376019457906002,1,1,0,0,0.463356360676795,-0.1505467818344,-0.00617778212452171,-0.0224309523428076,0.153409674927024,0.0560569865512837,-0.0328713545174685,-0.0336270192902272,3001,11001,5000,11001,0.0702071821205946,-0.0813394568168004,0.950000000000011,0.950000000000011,0.451592837654687,0.161219896902882,0.950000000000007,0.943935117917898,0.150480685032476,-0.067569370582924,0.950000000000022,0.94805062222917,0.0702071821205946,-0.0813394568168004,0.950000000000011,0.950000000000011,0.975915843821106,1.13653960677683,1.13190655854216,0.0240841561788943,0.0381702514389579,0.961829748561042,NaN,NaN,NaN,NaN,NaN,NaN,0.928388118631176,0.797049398101416,0.035965626320447,1.08200290286485,1,0,0.968445178699194,1.05798850246489,0.0355871742152962,1.15801916188885,0.4152,0.5848,LVRT,pcc_min_line_rms_pu,0.556448576791335,0.656266288620474,0,0,0,0.356448576791335,1,1,pass,0.356448576791335,1,0.0138158885155689,8.40587690810802e-05,0.00127999999999995,-0.0138158885155689,0,0.0138158885155689,0.00127999999999995,0,0.0138158885155689,8.40587690810802e-05,0.00127999999999995,0,0,0.125,1,0.0138158885155689,0,0.974178586167392,1.28277547394529,0,1,0.483963894949649,0.582660902560868,NaN,NaN,NaN,NaN,NaN,NaN,0.582009730947454,0.00201185732537288,0.586768051811789,0.585744120990812,0.584423643460569,0.00234440835121989,0.780461777227725,0.00389539350606826,0.787820319693372,0.792288183406028,0.786794700343952,0.00549348306207588,NaN,NaN,NaN,NaN,NaN,NaN,0.582009730947454,0.00201185732537288,0.586768051811789,0.585744120990812,0.584423643460569,0.00234440835121989,0.780461777227725,0.00389539350606826,0.787820319693372,0.792288183406028,0.786794700343952,0.00549348306207588,1.76263725526493,0.0741937062578678,0.3,0.105806293742132,0,0,1.5,0.055,1.85296973217003,1.80322560629815,1.82789841235598,1.85296973217003,1.86993957866006,1,Inf,0,0,1,reactive_shortfall,0,grid_current_eval_peak_pu=1.853;grid_current_global_peak_pu=1.853;action_max=0.594,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,0,0,0,0,timestep_recovery_envelope;dc_link_bounds;grid_current_limit,0,l1_load_voltage_survival;connection_status_not_evaluated;equipment_safety,0,l2_grid_code_ride_through;reactive_shortfall;active_power_recovery_not_evaluated,0,timestep_recovery_envelope;dc_link_bounds;grid_current_limit,0,l2_grid_code_ride_through;reactive_shortfall;active_power_recovery_not_evaluated,0,timestep_recovery_envelope;dc_link_bounds;grid_current_limit,128.736322998959
