validator_schema,model,topology,scenario_type,case_name,mode,guard_enable,grid_V,fault_pu,fault_a_pu,fault_b_pu,fault_c_pu,fault_start_s,fault_clear_s,fault_duration_s,fault_settle_s,lv_metric_source,stop_time_s,lv_mean,lv_a,lv_b,lv_c,lv_unbalance,lv_recovery_mean,lv_peak,lv_min,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,fault_lv_band_violation_mean_pu,fault_lv_band_violation_duration_s,fault_lv_band_pass,recovery_lv_min,recovery_lv_max,vdc_mean,vdc_min,vdc_max,action_max_abs,cmd_action_max_abs,bridge_modulation_abs_max,cmd_m_reg_d_mean,cmd_m_reg_q_mean,cmd_m_energy_d_mean,cmd_m_energy_q_mean,hpt_sac_enable_cmd,hpt_sac_energy_enable_cmd,hpt_sac_policy_mode_cmd,hpt_sac_actor_select_mode_cmd,cmd_m_reg_d_fault_mean,cmd_m_reg_q_fault_mean,cmd_m_energy_d_fault_mean,cmd_m_energy_q_fault_mean,cmd_m_reg_d_recovery_mean,cmd_m_reg_q_recovery_mean,cmd_m_energy_d_recovery_mean,cmd_m_energy_q_recovery_mean,action_fault_sample_count,action_fault_cmd_cols,action_recovery_sample_count,action_recovery_cmd_cols,meas_reg_d_mean,meas_reg_q_mean,meas_energy_d_mean,meas_energy_q_mean,meas_reg_d_fault_mean,meas_reg_q_fault_mean,meas_energy_d_fault_mean,meas_energy_q_fault_mean,meas_reg_d_recovery_mean,meas_reg_q_recovery_mean,meas_energy_d_recovery_mean,meas_energy_q_recovery_mean,reg_d_mean,reg_q_mean,energy_d_mean,energy_q_mean,obs_vpu_mean,obs_vpos_mean,obs_vdcpu_mean,obs_verr_mean,obs_fault_flag_mean,obs_recovery_flag_mean,obs_vpu_pre_mean,obs_vpos_pre_mean,obs_vneg_pre_mean,obs_vdcpu_pre_mean,obs_fault_flag_pre_mean,obs_recovery_flag_pre_mean,obs_vpu_fault_mean,obs_vpos_fault_mean,obs_vneg_fault_mean,obs_vdcpu_fault_mean,obs_fault_flag_fault_mean,obs_recovery_flag_fault_mean,obs_vpu_recovery_mean,obs_vpos_recovery_mean,obs_vneg_recovery_mean,obs_vdcpu_recovery_mean,obs_fault_flag_recovery_mean,obs_recovery_flag_recovery_mean,gbt_category,pcc_assessment_signal,pcc_fault_voltage_min_pu,pcc_fault_voltage_max_pu,pcc_envelope_violation_max_pu,pcc_envelope_violation_mean_pu,pcc_envelope_violation_duration_s,pcc_envelope_margin_min_pu,pcc_envelope_pass,scenario_valid,scenario_valid_reason,gbt_voltage_margin_min,gbt_voltage_envelope_pass,envelope_violation_max_pu,envelope_violation_mean_pu,envelope_violation_duration_s,envelope_margin_min_pu,envelope_pass,load_quality_violation_max_pu,load_quality_violation_duration_s,load_quality_pass,recovery_violation_max_pu,recovery_violation_mean_pu,recovery_violation_duration_s,recovery_envelope_pass,timestep_envelope_pass,gbt_recover_cover_s,gbt_recover_evaluated,gbt_recover_final_dev,gbt_recover_pass,gbt_vdc_pu_min,gbt_vdc_pu_max,gbt_vdc_survive_pass,gbt_action_limit_pass,grid_vpos_pu_min,grid_vpos_pu_mean,source_vpos_seq_pre_pu,source_vneg_seq_pre_pu,source_va_pre_pu,source_vb_pre_pu,source_vc_pre_pu,source_vabc_unbalance_pre_pu,source_vpos_seq_fault_pu,source_vneg_seq_fault_pu,source_va_fault_pu,source_vb_fault_pu,source_vc_fault_pu,source_vabc_unbalance_fault_pu,source_vpos_seq_recovery_pu,source_vneg_seq_recovery_pu,source_va_recovery_pu,source_vb_recovery_pu,source_vc_recovery_pu,source_vabc_unbalance_recovery_pu,grid_vpos_seq_pre_pu,grid_vneg_seq_pre_pu,grid_va_pre_pu,grid_vb_pre_pu,grid_vc_pre_pu,grid_vabc_unbalance_pre_pu,grid_vpos_seq_fault_pu,grid_vneg_seq_fault_pu,grid_va_fault_pu,grid_vb_fault_pu,grid_vc_fault_pu,grid_vabc_unbalance_fault_pu,grid_vpos_seq_recovery_pu,grid_vneg_seq_recovery_pu,grid_va_recovery_pu,grid_vb_recovery_pu,grid_vc_recovery_pu,grid_vabc_unbalance_recovery_pu,grid_id_mean_pu,grid_iq_mean_pu,grid_iq_ref_mean_pu,grid_iq_shortfall_max_pu,grid_iq_met_fraction,grid_iq_wrong_sign,grid_current_limit_pu,grid_current_eval_start_s,grid_current_peak_global_pu,grid_current_peak_fault_pu,grid_current_peak_recovery_pu,grid_current_peak_pu,grid_idq_peak_pu,gbt_reactive_evaluated,gbt_reactive_response_ms,gbt_reactive_response_pass,gbt_grid_current_limit_pass,voltage_survival_current_gate,gbt_reactive_status,gbt_reactive_pass,gbt_limit_status,gbt_certifiable,remained_connected_evaluated,remained_connected,remained_connected_evidence,simulation_completed,equipment_safety_pass,active_power_recovery_evaluated,active_power_recovery_pass,l1_load_voltage_survival_pass,l1_reason,l2_grid_code_ride_through_pass,l2_reason,l3_full_frt_pass,l3_reason,voltage_survival_pass,voltage_survival_reason,full_frt_pass,full_frt_reason,within_window,window_reason,control_score
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_240ms_0p850pu,conventional_dq,0,NaN,0.85,0.85,1,1,0.08,0.32,0.24,0,controller_filtered_lv_pu,0.445,204.154022416973,NaN,NaN,NaN,NaN,206.731258772826,209.675369784299,199.105396916065,199.105396916065,209.675369784299,0,0,0,1,206.006943742482,207.672792914488,850.943435311364,799.726215904551,977.392340013721,0.95,0.552642064462243,0.95,0.00725355403647035,0.0610801956195907,0,0,1,1,0,0,0.0562679395431219,0.0425577942412168,0,0,0.00455169705440337,0.0631197244882432,0,0,12001,22251,5000,22251,0.0052961110881407,-0.0603657870370285,0.950000000000028,0.950000000000028,0.0550657889689896,-0.045342558350221,0.949999999999972,0.949999999999972,0.00324641858262087,-0.0627040509049706,0.950000000000022,0.950000000000022,0.0052961110881407,-0.0603657870370285,0.950000000000028,0.950000000000028,0.998443006833292,1.015875832084,1.06367929413921,0.00155699316670745,0.267076093469143,0.727980826842421,0.993279654463447,1.05229816171143,0.0428511711429307,1.17505828101753,0.1575,0,0.986301021208616,0.974069231325457,0.0483156800156841,1.0636715369668,0.664194650445796,0.333388884259645,0.998743082169963,1.01841698589313,0.0223064608236939,1.06380669656941,0.2124,0.781,LVRT,pcc_phase_a_rms_pu,0.772184215011676,0.850083574461008,0,0,0,0.572184215011676,1,1,pass,0.572184215011676,1,0,0,0,-0,1,0,0,1,0,0,0,1,1,0.125,1,0,1,0.999657769880689,1.22174042501715,1,1,0.725240815855297,0.858004281925707,1,0.0034057024775411,0.998307580374142,1.00101874982413,1.00067149328242,0.00271116944998832,0.950012015095907,0.0502284247949913,0.849897865720906,1.00011380526557,1.00000633899495,0.150215939544666,1,0.00306790177744747,0.99896207564674,1.00149615787565,0.999540002791216,0.00253408222891356,0.802075198023551,0.00577538532842072,0.811748833724809,0.801564408207111,0.805722153111556,0.0101844255176974,0.857264938739478,0.0360088104665453,0.780412599112839,0.900448203779519,0.895866446961965,0.12003560466668,0.897076664795562,0.00164765748271029,0.895919815826382,0.898061559586392,0.899327568608691,0.0034077527823095,1.14469425661936,-0.125895369340562,0.0694181565820127,0.2561481030644,0.000600961538461538,1,1.5,0.1,1.53996192003819,1.28504528420804,1.17217162854717,1.28504528420804,1.55159884727981,1,104.84,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.285;grid_current_global_peak_pu=1.540;action_max=0.553,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,1,,0,connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,1,,10.8688678846161
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_240ms_0p850pu,fixed_action,0,NaN,0.85,0.85,1,1,0.08,0.32,0.24,0,controller_filtered_lv_pu,0.445,210.818009010571,NaN,NaN,NaN,NaN,220.536993786894,223.642667358973,199.688517478816,199.688517478816,218.094904576798,0,0,0,1,219.621176488488,222.161650638005,776.692880631663,744.636219372863,945.472776336295,0.95,0.11,0.95,0.110000000000004,-0.0799999999999991,0.0219999999999992,0.00199999999999991,1,1,-1,0,0.110000000000008,-0.080000000000005,0.0219999999999991,0.00199999999999985,0.11,-0.0799999999999986,0.0219999999999994,0.00199999999999996,12001,22251,5000,22251,0.135573189529125,0.0109489733707323,0.722900482947829,0.950000000000028,0.130345162679765,0.0259911617666264,0.902520067860185,0.949999999999972,0.135566404482523,0.0110336786546871,0.744222414493482,0.950000000000022,0.135573189529125,0.0109489733707323,0.722900482947829,0.950000000000028,1.06537298977389,1.10774949553163,0.970866100789579,-0.0653729897738937,0.0233672857998802,0.975733972438586,0.993461241771975,1.01296032793286,0.0343186567547858,1.14146291056151,0.133333333333333,0,1.01521438136904,1.03920827817028,0.0509655672850756,1.05933351846377,0.505791184067994,0.492625614532122,1.06673101841113,1.1096860930203,0.031629812162029,0.95916528472154,0.012,0.9876,LVRT,pcc_phase_a_rms_pu,0.745869881557578,0.887407555393588,0,0,0,0.545869881557578,1,1,pass,0.545869881557578,1,0.00324468907248782,4.21933553140916e-05,0.00133999999999995,-0.00324468907248782,0,0.00324468907248782,0.00133999999999995,0,0.00324468907248782,4.21933553140916e-05,0.00133999999999995,0,0,0.125,1,0.00324468907248782,0,0.930795274216079,1.18184097042037,1,1,0.728625735576709,0.875855852485468,1,0.00473470180924992,0.998302440885801,1.00227573181869,0.999417627385449,0.00397329093289028,0.94999932569122,0.0499872250665769,0.850005731651184,1.00002436345255,0.999968892625056,0.150018631801363,1,0.00415227352948763,1.00189384132574,0.999785429645289,0.998317497283578,0.00357634404215845,0.824440070973088,0.00319272975245584,0.82941424721948,0.824188500299055,0.824060426284143,0.00535382093533666,0.874146028751629,0.0362166917763657,0.798128577406247,0.915356509860016,0.915666053069812,0.117537475663565,0.933785376162083,0.00275889281606169,0.93390309636464,0.93715864183091,0.932878735732648,0.00427990609826244,1.10426644802899,-0.197829888723768,0.0317514801568074,0.300593637771022,0,1,1.5,0.1,1.49379533562478,1.38482053797547,1.02115054797249,1.38482053797547,1.49786288008581,1,Inf,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.385;grid_current_global_peak_pu=1.494;action_max=0.110,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,1,0,0,0,timestep_recovery_envelope,0,l1_load_voltage_survival;connection_status_not_evaluated,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,timestep_recovery_envelope,115.536209431195
hpt-frt-gates-v3-gbt19963.1,hpt_v2_topology2_paper,topology2,fault,lvrt_240ms_0p850pu,trajectory_action,0,NaN,0.85,0.85,1,1,0.08,0.32,0.24,0,controller_filtered_lv_pu,0.445,208.26505700471,NaN,NaN,NaN,NaN,212.509475427638,218.485577998343,195.425851776812,195.425851776812,216.07664750555,0,0,0,1,209.998685002064,217.738619084732,652.175751964939,596.719233400849,943.781449552171,0.95,0.11,0.95,0.110000000000004,-0.0624925104853194,0.0219999999999992,0.00199999999999991,1,1,-2,0,0.110000000000008,0.0400000000000025,0.0219999999999991,0.00199999999999985,0.11,-0.0799999999999986,0.0219999999999994,0.00199999999999996,12001,22251,5000,22251,0.128427846065953,-0.00155731264448602,0.769361197186441,0.950000000000028,0.0884001240388412,-0.0707079605614776,0.875145410202327,0.949999999999972,0.135603662335203,0.0105507321345661,0.749194664895039,0.950000000000022,0.128427846065953,-0.00155731264448602,0.769361197186441,0.950000000000028,1.02731947726616,1.1013228670947,0.815219689956174,-0.027319477266161,0.181545835829838,0.816357100059916,0.961638896437194,1.0178696674507,0.0346203805651086,1.13751574028438,0.1475,0,1.0012668003978,1.04492849773269,0.0488433210655862,0.978397784234907,0.665361219898342,0.333388884259645,1.03026155221172,1.10648805029836,0.0259128187200032,0.799764396592332,0.0772,0.92,LVRT,pcc_phase_a_rms_pu,0.735709123936331,0.851778897305428,0,0,0,0.535709123936331,1,1,pass,0.535709123936331,1,0,0,0,-0,1,0,0,1,0,0,0,1,1,0.125,1,0,1,0.745899041751061,1.17972681194021,0,1,0.708723977534128,0.861394193164811,1,0.00277525600363107,0.998773996292759,1.00117602804055,1.00004853142552,0.00240203174778791,0.949975566138816,0.0495363936745112,0.850207663237284,0.999763136905387,0.999992495479857,0.149784832242573,1,0.00120040658431871,0.99984951005955,1.00057826207242,0.999571957740816,0.00100630433160844,0.800721106935905,0.00300012519140398,0.804888292557669,0.801955815002828,0.799230539792858,0.00565775276481086,0.859686795245455,0.0358262484984378,0.783401237458171,0.900491593136981,0.901350275940761,0.117949038482589,0.910985782638698,0.00101690978549669,0.910672034521433,0.912540413213606,0.911730430245149,0.00186837869217322,0.993334284090538,-0.0823525877810919,0.0485605737590136,0.240363752353231,0.00642054574638844,1,1.5,0.1,1.47232791440726,1.323187468626,1.00212228826969,1.323187468626,1.47386248274409,1,207.06,0,1,1,reactive_wrong_sign,0,grid_current_eval_peak_pu=1.323;grid_current_global_peak_pu=1.472;action_max=0.110,0,0,0,continuous_switch_level_run_no_explicit_trip_interface,1,0,0,0,0,dc_link_bounds,0,l1_load_voltage_survival;connection_status_not_evaluated;equipment_safety,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,dc_link_bounds,0,l2_grid_code_ride_through;reactive_wrong_sign;active_power_recovery_not_evaluated,0,dc_link_bounds,116.297533240514
